startzeit,endzeit,messstelle,messwert,messstationid,indikator
2026-03-27T16:00:00+00:00,2026-03-27T17:00:00+00:00,"Konstanz, Wallgutstrasse",82.23,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2026-03-27T17:00:00+00:00,2026-03-27T18:00:00+00:00,"Konstanz, Wallgutstrasse",76.9,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2026-03-27T18:00:00+00:00,2026-03-27T19:00:00+00:00,"Konstanz, Wallgutstrasse",70.08,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2026-03-27T18:00:00+00:00,2026-03-27T19:00:00+00:00,"Weinfelden, Berufsbildungszentrum",75.36,8afbe850-6268-4c59-aa29-8405e7b6da6b,Ozon
2026-03-27T23:00:00+00:00,2026-03-28T00:00:00+00:00,"Weinfelden, Berufsbildungszentrum",23.11,8afbe850-6268-4c59-aa29-8405e7b6da6b,Ozon
2026-03-28T00:00:00+00:00,2026-03-28T01:00:00+00:00,"Weinfelden, Berufsbildungszentrum",12.88,8afbe850-6268-4c59-aa29-8405e7b6da6b,Ozon
2026-03-28T01:00:00+00:00,2026-03-28T02:00:00+00:00,"Weinfelden, Berufsbildungszentrum",14.64,8afbe850-6268-4c59-aa29-8405e7b6da6b,Ozon
2026-03-28T06:00:00+00:00,2026-03-28T07:00:00+00:00,"Konstanz, Wallgutstrasse",27.75,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2026-03-28T09:00:00+00:00,2026-03-28T10:00:00+00:00,"Weinfelden, Berufsbildungszentrum",53.82,8afbe850-6268-4c59-aa29-8405e7b6da6b,Ozon
2026-03-28T10:00:00+00:00,2026-03-28T11:00:00+00:00,"Konstanz, Wallgutstrasse",64.17,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2026-03-28T15:00:00+00:00,2026-03-28T16:00:00+00:00,"Konstanz, Wallgutstrasse",82.43,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2026-03-28T16:00:00+00:00,2026-03-28T17:00:00+00:00,"Konstanz, Wallgutstrasse",80.27,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2026-03-28T16:00:00+00:00,2026-03-28T17:00:00+00:00,"Weinfelden, Berufsbildungszentrum",81.44,8afbe850-6268-4c59-aa29-8405e7b6da6b,Ozon
2026-03-28T17:00:00+00:00,2026-03-28T18:00:00+00:00,"Konstanz, Wallgutstrasse",71.64,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2026-03-28T19:00:00+00:00,2026-03-28T20:00:00+00:00,"Konstanz, Wallgutstrasse",61.54,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2026-03-28T20:00:00+00:00,2026-03-28T21:00:00+00:00,"Konstanz, Wallgutstrasse",55.66,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2026-03-28T21:00:00+00:00,2026-03-28T22:00:00+00:00,"Konstanz, Wallgutstrasse",56.57,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2026-03-28T22:00:00+00:00,2026-03-28T23:00:00+00:00,"Konstanz, Wallgutstrasse",54.99,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2026-03-28T23:00:00+00:00,2026-03-29T00:00:00+00:00,"Konstanz, Wallgutstrasse",54.29,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2026-03-27T04:00:00+00:00,2026-03-27T05:00:00+00:00,"Weinfelden, Berufsbildungszentrum",80.64,8afbe850-6268-4c59-aa29-8405e7b6da6b,Luftfeuchte relativ
2025-11-18T04:00:00+00:00,2025-11-18T05:00:00+00:00,"Konstanz, Wallgutstrasse",5.21,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-18T05:00:00+00:00,2025-11-18T06:00:00+00:00,"Konstanz, Wallgutstrasse",7.93,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-18T15:00:00+00:00,2025-11-18T16:00:00+00:00,"Konstanz, Wallgutstrasse",10.06,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-18T19:00:00+00:00,2025-11-18T20:00:00+00:00,"Konstanz, Wallgutstrasse",11.86,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-18T20:00:00+00:00,2025-11-18T21:00:00+00:00,"Konstanz, Wallgutstrasse",10.71,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-18T22:00:00+00:00,2025-11-18T23:00:00+00:00,"Konstanz, Wallgutstrasse",11.92,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-18T23:00:00+00:00,2025-11-19T00:00:00+00:00,"Konstanz, Wallgutstrasse",12.19,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-19T01:00:00+00:00,2025-11-19T02:00:00+00:00,"Konstanz, Wallgutstrasse",10.49,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-19T02:00:00+00:00,2025-11-19T03:00:00+00:00,"Konstanz, Wallgutstrasse",11.7,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-19T07:00:00+00:00,2025-11-19T08:00:00+00:00,"Konstanz, Wallgutstrasse",18.0,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-19T11:00:00+00:00,2025-11-19T12:00:00+00:00,"Konstanz, Wallgutstrasse",14.62,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-19T15:00:00+00:00,2025-11-19T16:00:00+00:00,"Konstanz, Wallgutstrasse",10.68,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-19T20:00:00+00:00,2025-11-19T21:00:00+00:00,"Konstanz, Wallgutstrasse",12.71,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-19T23:00:00+00:00,2025-11-20T00:00:00+00:00,"Konstanz, Wallgutstrasse",8.31,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-18T09:00:00+00:00,2025-11-18T10:00:00+00:00,"Konstanz, Wallgutstrasse",23.04,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-18T10:00:00+00:00,2025-11-18T11:00:00+00:00,"Konstanz, Wallgutstrasse",14.95,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-18T12:00:00+00:00,2025-11-18T13:00:00+00:00,"Konstanz, Wallgutstrasse",6.86,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-18T19:00:00+00:00,2025-11-18T20:00:00+00:00,"Konstanz, Wallgutstrasse",27.75,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-18T21:00:00+00:00,2025-11-18T22:00:00+00:00,"Konstanz, Wallgutstrasse",25.04,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-18T22:00:00+00:00,2025-11-18T23:00:00+00:00,"Konstanz, Wallgutstrasse",24.31,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-18T23:00:00+00:00,2025-11-19T00:00:00+00:00,"Konstanz, Wallgutstrasse",15.16,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-19T00:00:00+00:00,2025-11-19T01:00:00+00:00,"Konstanz, Wallgutstrasse",15.68,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-19T04:00:00+00:00,2025-11-19T05:00:00+00:00,"Konstanz, Wallgutstrasse",15.95,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-19T07:00:00+00:00,2025-11-19T08:00:00+00:00,"Konstanz, Wallgutstrasse",37.53,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-19T08:00:00+00:00,2025-11-19T09:00:00+00:00,"Konstanz, Wallgutstrasse",38.5,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-19T11:00:00+00:00,2025-11-19T12:00:00+00:00,"Konstanz, Wallgutstrasse",7.4,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-19T12:00:00+00:00,2025-11-19T13:00:00+00:00,"Konstanz, Wallgutstrasse",9.97,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-19T15:00:00+00:00,2025-11-19T16:00:00+00:00,"Konstanz, Wallgutstrasse",14.22,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-19T20:00:00+00:00,2025-11-19T21:00:00+00:00,"Konstanz, Wallgutstrasse",35.14,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-19T22:00:00+00:00,2025-11-19T23:00:00+00:00,"Konstanz, Wallgutstrasse",24.83,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-19T23:00:00+00:00,2025-11-20T00:00:00+00:00,"Konstanz, Wallgutstrasse",12.44,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-18T00:00:00+00:00,2025-11-18T01:00:00+00:00,"Konstanz, Wallgutstrasse",7.27,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-18T02:00:00+00:00,2025-11-18T03:00:00+00:00,"Konstanz, Wallgutstrasse",7.8,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-18T04:00:00+00:00,2025-11-18T05:00:00+00:00,"Konstanz, Wallgutstrasse",17.4,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-18T05:00:00+00:00,2025-11-18T06:00:00+00:00,"Konstanz, Wallgutstrasse",11.92,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-18T13:00:00+00:00,2025-11-18T14:00:00+00:00,"Konstanz, Wallgutstrasse",6.3,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-18T17:00:00+00:00,2025-11-18T18:00:00+00:00,"Konstanz, Wallgutstrasse",21.27,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-18T19:00:00+00:00,2025-11-18T20:00:00+00:00,"Konstanz, Wallgutstrasse",19.22,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-18T21:00:00+00:00,2025-11-18T22:00:00+00:00,"Konstanz, Wallgutstrasse",14.4,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-18T22:00:00+00:00,2025-11-18T23:00:00+00:00,"Konstanz, Wallgutstrasse",14.27,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-19T01:00:00+00:00,2025-11-19T02:00:00+00:00,"Konstanz, Wallgutstrasse",7.97,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-19T02:00:00+00:00,2025-11-19T03:00:00+00:00,"Konstanz, Wallgutstrasse",8.28,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-19T12:00:00+00:00,2025-11-19T13:00:00+00:00,"Konstanz, Wallgutstrasse",8.04,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-19T15:00:00+00:00,2025-11-19T16:00:00+00:00,"Konstanz, Wallgutstrasse",9.88,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-19T17:00:00+00:00,2025-11-19T18:00:00+00:00,"Konstanz, Wallgutstrasse",17.75,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-19T21:00:00+00:00,2025-11-19T22:00:00+00:00,"Konstanz, Wallgutstrasse",23.31,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-19T22:00:00+00:00,2025-11-19T23:00:00+00:00,"Konstanz, Wallgutstrasse",13.78,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-19T23:00:00+00:00,2025-11-20T00:00:00+00:00,"Konstanz, Wallgutstrasse",7.04,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-11-18T06:00:00+00:00,2025-11-18T07:00:00+00:00,"Konstanz, Wallgutstrasse",4.66,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-11-18T07:00:00+00:00,2025-11-18T08:00:00+00:00,"Konstanz, Wallgutstrasse",18.88,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-11-18T09:00:00+00:00,2025-11-18T10:00:00+00:00,"Konstanz, Wallgutstrasse",12.89,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-11-18T10:00:00+00:00,2025-11-18T11:00:00+00:00,"Konstanz, Wallgutstrasse",4.6,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-11-19T01:00:00+00:00,2025-11-19T02:00:00+00:00,"Konstanz, Wallgutstrasse",0.47,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-11-19T04:00:00+00:00,2025-11-19T05:00:00+00:00,"Konstanz, Wallgutstrasse",1.21,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-11-19T07:00:00+00:00,2025-11-19T08:00:00+00:00,"Konstanz, Wallgutstrasse",34.26,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-11-19T16:00:00+00:00,2025-11-19T17:00:00+00:00,"Konstanz, Wallgutstrasse",2.48,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-11-19T17:00:00+00:00,2025-11-19T18:00:00+00:00,"Konstanz, Wallgutstrasse",2.08,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-11-19T20:00:00+00:00,2025-11-19T21:00:00+00:00,"Konstanz, Wallgutstrasse",2.23,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-11-19T23:00:00+00:00,2025-11-20T00:00:00+00:00,"Konstanz, Wallgutstrasse",0.67,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-11-18T02:00:00+00:00,2025-11-18T03:00:00+00:00,"Konstanz, Wallgutstrasse",19.79,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-18T05:00:00+00:00,2025-11-18T06:00:00+00:00,"Konstanz, Wallgutstrasse",17.35,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-18T06:00:00+00:00,2025-11-18T07:00:00+00:00,"Konstanz, Wallgutstrasse",19.11,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-18T08:00:00+00:00,2025-11-18T09:00:00+00:00,"Konstanz, Wallgutstrasse",19.82,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-18T09:00:00+00:00,2025-11-18T10:00:00+00:00,"Konstanz, Wallgutstrasse",21.51,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-18T12:00:00+00:00,2025-11-18T13:00:00+00:00,"Konstanz, Wallgutstrasse",35.31,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-18T19:00:00+00:00,2025-11-18T20:00:00+00:00,"Konstanz, Wallgutstrasse",27.03,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-18T21:00:00+00:00,2025-11-18T22:00:00+00:00,"Konstanz, Wallgutstrasse",22.0,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-18T22:00:00+00:00,2025-11-18T23:00:00+00:00,"Konstanz, Wallgutstrasse",21.1,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-19T00:00:00+00:00,2025-11-19T01:00:00+00:00,"Konstanz, Wallgutstrasse",25.5,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-19T03:00:00+00:00,2025-11-19T04:00:00+00:00,"Konstanz, Wallgutstrasse",21.75,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-19T04:00:00+00:00,2025-11-19T05:00:00+00:00,"Konstanz, Wallgutstrasse",20.9,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-19T06:00:00+00:00,2025-11-19T07:00:00+00:00,"Konstanz, Wallgutstrasse",19.66,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-19T08:00:00+00:00,2025-11-19T09:00:00+00:00,"Konstanz, Wallgutstrasse",21.28,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-19T11:00:00+00:00,2025-11-19T12:00:00+00:00,"Konstanz, Wallgutstrasse",27.76,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-19T12:00:00+00:00,2025-11-19T13:00:00+00:00,"Konstanz, Wallgutstrasse",29.4,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-19T13:00:00+00:00,2025-11-19T14:00:00+00:00,"Konstanz, Wallgutstrasse",30.05,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-19T18:00:00+00:00,2025-11-19T19:00:00+00:00,"Konstanz, Wallgutstrasse",28.8,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-19T20:00:00+00:00,2025-11-19T21:00:00+00:00,"Konstanz, Wallgutstrasse",30.0,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-19T21:00:00+00:00,2025-11-19T22:00:00+00:00,"Konstanz, Wallgutstrasse",28.98,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-11-18T00:00:00+00:00,2025-11-18T01:00:00+00:00,"Konstanz, Wallgutstrasse",37.2,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-18T05:00:00+00:00,2025-11-18T06:00:00+00:00,"Konstanz, Wallgutstrasse",14.85,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-18T13:00:00+00:00,2025-11-18T14:00:00+00:00,"Konstanz, Wallgutstrasse",60.96,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-18T14:00:00+00:00,2025-11-18T15:00:00+00:00,"Konstanz, Wallgutstrasse",58.14,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-18T15:00:00+00:00,2025-11-18T16:00:00+00:00,"Konstanz, Wallgutstrasse",55.91,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-18T16:00:00+00:00,2025-11-18T17:00:00+00:00,"Konstanz, Wallgutstrasse",43.89,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-18T17:00:00+00:00,2025-11-18T18:00:00+00:00,"Konstanz, Wallgutstrasse",23.75,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-18T19:00:00+00:00,2025-11-18T20:00:00+00:00,"Konstanz, Wallgutstrasse",24.98,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-18T22:00:00+00:00,2025-11-18T23:00:00+00:00,"Konstanz, Wallgutstrasse",16.74,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-18T23:00:00+00:00,2025-11-19T00:00:00+00:00,"Konstanz, Wallgutstrasse",30.87,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-19T00:00:00+00:00,2025-11-19T01:00:00+00:00,"Konstanz, Wallgutstrasse",34.5,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-19T07:00:00+00:00,2025-11-19T08:00:00+00:00,"Konstanz, Wallgutstrasse",1.81,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-19T08:00:00+00:00,2025-11-19T09:00:00+00:00,"Konstanz, Wallgutstrasse",2.27,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-19T11:00:00+00:00,2025-11-19T12:00:00+00:00,"Konstanz, Wallgutstrasse",47.66,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-19T16:00:00+00:00,2025-11-19T17:00:00+00:00,"Konstanz, Wallgutstrasse",45.56,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-11-18T03:00:00+00:00,2025-11-18T04:00:00+00:00,"Konstanz, Wallgutstrasse",2.86,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-18T04:00:00+00:00,2025-11-18T05:00:00+00:00,"Konstanz, Wallgutstrasse",3.17,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-18T05:00:00+00:00,2025-11-18T06:00:00+00:00,"Konstanz, Wallgutstrasse",6.2,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-18T11:00:00+00:00,2025-11-18T12:00:00+00:00,"Konstanz, Wallgutstrasse",3.85,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-18T12:00:00+00:00,2025-11-18T13:00:00+00:00,"Konstanz, Wallgutstrasse",4.77,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-18T14:00:00+00:00,2025-11-18T15:00:00+00:00,"Konstanz, Wallgutstrasse",5.89,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-18T17:00:00+00:00,2025-11-18T18:00:00+00:00,"Konstanz, Wallgutstrasse",6.72,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-19T03:00:00+00:00,2025-11-19T04:00:00+00:00,"Konstanz, Wallgutstrasse",10.13,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-19T05:00:00+00:00,2025-11-19T06:00:00+00:00,"Konstanz, Wallgutstrasse",11.45,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-19T06:00:00+00:00,2025-11-19T07:00:00+00:00,"Konstanz, Wallgutstrasse",12.36,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-19T07:00:00+00:00,2025-11-19T08:00:00+00:00,"Konstanz, Wallgutstrasse",14.52,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-19T19:00:00+00:00,2025-11-19T20:00:00+00:00,"Konstanz, Wallgutstrasse",13.7,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-19T21:00:00+00:00,2025-11-19T22:00:00+00:00,"Konstanz, Wallgutstrasse",12.33,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-19T23:00:00+00:00,2025-11-20T00:00:00+00:00,"Konstanz, Wallgutstrasse",6.08,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-11-20T01:00:00+00:00,2025-11-20T02:00:00+00:00,"Konstanz, Wallgutstrasse",3.78,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-20T05:00:00+00:00,2025-11-20T06:00:00+00:00,"Konstanz, Wallgutstrasse",1.4,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-20T09:00:00+00:00,2025-11-20T10:00:00+00:00,"Konstanz, Wallgutstrasse",2.78,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-20T10:00:00+00:00,2025-11-20T11:00:00+00:00,"Konstanz, Wallgutstrasse",3.27,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-20T14:00:00+00:00,2025-11-20T15:00:00+00:00,"Konstanz, Wallgutstrasse",4.02,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-20T17:00:00+00:00,2025-11-20T18:00:00+00:00,"Konstanz, Wallgutstrasse",3.9,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-20T18:00:00+00:00,2025-11-20T19:00:00+00:00,"Konstanz, Wallgutstrasse",5.51,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-20T21:00:00+00:00,2025-11-20T22:00:00+00:00,"Konstanz, Wallgutstrasse",6.29,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-21T00:00:00+00:00,2025-11-21T01:00:00+00:00,"Konstanz, Wallgutstrasse",2.49,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-21T02:00:00+00:00,2025-11-21T03:00:00+00:00,"Konstanz, Wallgutstrasse",3.54,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-21T03:00:00+00:00,2025-11-21T04:00:00+00:00,"Konstanz, Wallgutstrasse",4.16,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-21T05:00:00+00:00,2025-11-21T06:00:00+00:00,"Konstanz, Wallgutstrasse",7.88,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-21T10:00:00+00:00,2025-11-21T11:00:00+00:00,"Konstanz, Wallgutstrasse",8.39,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-21T18:00:00+00:00,2025-11-21T19:00:00+00:00,"Konstanz, Wallgutstrasse",10.31,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-21T19:00:00+00:00,2025-11-21T20:00:00+00:00,"Konstanz, Wallgutstrasse",10.78,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-21T20:00:00+00:00,2025-11-21T21:00:00+00:00,"Konstanz, Wallgutstrasse",10.94,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-21T23:00:00+00:00,2025-11-22T00:00:00+00:00,"Konstanz, Wallgutstrasse",13.0,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-11-20T05:00:00+00:00,2025-11-20T06:00:00+00:00,"Konstanz, Wallgutstrasse",4.1,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-20T06:00:00+00:00,2025-11-20T07:00:00+00:00,"Konstanz, Wallgutstrasse",6.12,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-20T08:00:00+00:00,2025-11-20T09:00:00+00:00,"Konstanz, Wallgutstrasse",7.67,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-20T12:00:00+00:00,2025-11-20T13:00:00+00:00,"Konstanz, Wallgutstrasse",8.75,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-20T19:00:00+00:00,2025-11-20T20:00:00+00:00,"Konstanz, Wallgutstrasse",17.43,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-11-20T20:00:00+00:00,2025-11-20T21:00:00+00:00,"Konstanz, Wallgutstrasse",18.01,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
