timestamp,g107_no2,g107_03,g107_pm25,g125_no2,g125_o3,g125_pm25,g131_no2,g131_o3,g131_pm25,timestamp_text,anfangszeit
2022-08-22T08:00:00+00:00,18.4,36.7,3.7,7.6,35.7,3.8,13.8,26.9,3.8,2022-08-22T10:00:00+0200,22.08.2022 10:00:00
2022-08-23T09:00:00+00:00,14.9,68.2,6.7,6.7,60.8,6.6,29.6,42.7,6.1,2022-08-23T11:00:00+0200,23.08.2022 11:00:00
2022-08-23T10:00:00+00:00,7.1,92.0,5.3,2.7,80.6,5.0,17.8,68.8,4.8,2022-08-23T12:00:00+0200,23.08.2022 12:00:00
2022-08-23T12:00:00+00:00,5.2,122.7,4.2,6.5,115.3,3.9,10.1,104.1,3.5,2022-08-23T14:00:00+0200,23.08.2022 14:00:00
2022-08-23T15:00:00+00:00,7.3,114.3,2.6,19.3,99.9,2.4,29.3,77.2,2.1,2022-08-23T17:00:00+0200,23.08.2022 17:00:00
2022-08-23T17:30:00+00:00,23.3,91.6,3.5,25.2,83.6,3.2,35.4,69.0,2.5,2022-08-23T19:30:00+0200,23.08.2022 19:30:00
2022-08-23T22:30:00+00:00,25.6,46.9,4.0,21.2,37.5,5.7,19.5,37.7,4.4,2022-08-24T00:30:00+0200,24.08.2022 00:30:00
2022-08-24T02:30:00+00:00,15.7,41.7,4.9,11.1,32.1,5.6,11.5,32.1,4.6,2022-08-24T04:30:00+0200,24.08.2022 04:30:00
2022-08-24T06:30:00+00:00,43.8,20.5,7.2,37.3,24.3,7.8,38.8,22.5,6.9,2022-08-24T08:30:00+0200,24.08.2022 08:30:00
2022-08-24T07:30:00+00:00,50.3,19.6,7.9,37.9,27.3,8.3,42.5,23.3,7.0,2022-08-24T09:30:00+0200,24.08.2022 09:30:00
2022-08-24T09:00:00+00:00,19.3,71.4,5.8,8.2,71.6,5.9,21.0,56.3,5.1,2022-08-24T11:00:00+0200,24.08.2022 11:00:00
2022-03-10T15:00:00+00:00,4.6,104.7,13.0,5.9,93.0,12.3,8.6,92.4,13.1,2022-03-10T16:00:00+0100,10.03.2022 16:00:00
2022-03-10T15:30:00+00:00,7.1,97.0,9.7,5.4,89.2,9.2,5.9,90.0,9.7,2022-03-10T16:30:00+0100,10.03.2022 16:30:00
2022-03-10T16:00:00+00:00,18.2,86.2,9.1,14.0,79.4,8.7,17.6,75.6,9.3,2022-03-10T17:00:00+0100,10.03.2022 17:00:00
2022-03-10T18:00:00+00:00,40.2,57.7,34.3,40.2,38.1,32.3,35.2,46.3,35.3,2022-03-10T19:00:00+0100,10.03.2022 19:00:00
2022-03-11T01:30:00+00:00,29.8,18.8,20.8,26.6,6.6,19.9,21.2,14.2,21.9,2022-03-11T02:30:00+0100,11.03.2022 02:30:00
2022-03-05T19:30:00+00:00,28.9,38.3,23.9,33.7,18.4,22.5,30.2,25.3,25.2,2022-03-05T20:30:00+0100,05.03.2022 20:30:00
2022-03-05T16:30:00+00:00,9.4,82.0,16.7,10.9,70.2,16.0,13.4,68.4,16.8,2022-03-05T17:30:00+0100,05.03.2022 17:30:00
2022-03-05T21:30:00+00:00,24.3,37.3,25.2,24.3,21.7,23.3,17.0,31.3,24.8,2022-03-05T22:30:00+0100,05.03.2022 22:30:00
2022-03-05T22:00:00+00:00,21.6,38.5,24.1,22.9,21.7,23.1,23.9,23.7,25.2,2022-03-05T23:00:00+0100,05.03.2022 23:00:00
2022-03-06T17:00:00+00:00,6.9,80.4,22.3,7.8,67.0,20.9,10.5,67.8,22.6,2022-03-06T18:00:00+0100,06.03.2022 18:00:00
2022-03-06T19:00:00+00:00,7.3,80.4,28.4,6.7,69.4,25.2,7.6,71.6,26.8,2022-03-06T20:00:00+0100,06.03.2022 20:00:00
2022-03-06T19:30:00+00:00,11.7,74.0,22.8,11.7,61.4,21.1,13.4,61.8,22.8,2022-03-06T20:30:00+0100,06.03.2022 20:30:00
2022-03-06T20:00:00+00:00,18.0,62.6,23.3,18.5,48.5,21.6,18.5,52.1,23.6,2022-03-06T21:00:00+0100,06.03.2022 21:00:00
2022-03-07T09:00:00+00:00,31.0,33.5,29.2,21.6,27.9,27.1,29.1,23.1,28.6,2022-03-07T10:00:00+0100,07.03.2022 10:00:00
2022-03-07T14:30:00+00:00,1.9,90.2,27.9,1.9,79.8,25.8,5.0,76.6,26.7,2022-03-07T15:30:00+0100,07.03.2022 15:30:00
2022-03-07T18:00:00+00:00,15.9,76.4,26.7,19.3,60.4,24.9,20.1,64.2,25.9,2022-03-07T19:00:00+0100,07.03.2022 19:00:00
2022-03-07T17:30:00+00:00,9.2,85.0,27.0,10.5,72.4,25.0,9.9,77.0,26.2,2022-03-07T18:30:00+0100,07.03.2022 18:30:00
2022-03-12T02:00:00+00:00,20.7,42.1,31.9,21.4,26.1,30.0,18.0,34.1,31.7,2022-03-12T03:00:00+0100,12.03.2022 03:00:00
2022-03-13T02:30:00+00:00,19.9,27.1,35.3,14.7,17.2,32.6,17.2,12.2,35.0,2022-03-13T03:30:00+0100,13.03.2022 03:30:00
2022-03-09T12:30:00+00:00,2.5,98.2,38.0,2.9,92.0,37.6,5.4,86.6,44.9,2022-03-09T13:30:00+0100,09.03.2022 13:30:00
2022-03-10T01:30:00+00:00,31.0,28.7,41.4,34.6,15.4,38.2,23.3,25.3,41.4,2022-03-10T02:30:00+0100,10.03.2022 02:30:00
2022-03-08T14:30:00+00:00,7.5,86.4,45.0,7.6,75.2,42.0,10.5,71.6,44.1,2022-03-08T15:30:00+0100,08.03.2022 15:30:00
2022-03-08T18:30:00+00:00,17.2,74.6,37.5,24.3,55.1,35.2,27.9,54.9,37.7,2022-03-08T19:30:00+0100,08.03.2022 19:30:00
2022-03-09T01:30:00+00:00,28.3,33.3,41.9,30.0,15.6,38.5,29.1,20.3,41.8,2022-03-09T02:30:00+0100,09.03.2022 02:30:00
2022-03-11T07:00:00+00:00,55.5,15.0,15.5,53.9,28.3,14.4,54.9,24.7,15.6,2022-03-11T08:00:00+0100,11.03.2022 08:00:00
2022-03-11T11:30:00+00:00,13.8,73.0,23.8,10.5,66.0,22.0,9.2,67.0,23.6,2022-03-11T12:30:00+0100,11.03.2022 12:30:00
2022-03-12T21:30:00+00:00,29.8,25.3,39.8,29.1,11.4,37.6,37.9,19.4,43.5,2022-03-12T22:30:00+0100,12.03.2022 22:30:00
2022-03-13T05:00:00+00:00,30.4,28.3,33.8,25.1,19.2,31.2,29.4,19.2,32.9,2022-03-13T06:00:00+0100,13.03.2022 06:00:00
2022-03-13T08:00:00+00:00,22.6,37.1,33.9,15.9,28.7,30.9,21.2,27.3,33.1,2022-03-13T09:00:00+0100,13.03.2022 09:00:00
2022-03-13T12:00:00+00:00,0.8,102.7,16.9,0.6,94.0,15.6,1.0,91.4,16.4,2022-03-13T13:00:00+0100,13.03.2022 13:00:00
2022-03-13T13:30:00+00:00,5.9,107.5,15.0,4.0,100.3,14.0,10.9,90.4,14.7,2022-03-13T14:30:00+0100,13.03.2022 14:30:00
2022-03-13T23:00:00+00:00,10.5,79.6,6.5,3.1,79.6,6.2,8.4,75.0,6.3,2022-03-14T00:00:00+0100,14.03.2022 00:00:00
2022-03-14T08:00:00+00:00,60.4,48.9,2.3,55.8,43.3,2.2,67.9,45.1,3.4,2022-03-14T09:00:00+0100,14.03.2022 09:00:00
2022-03-14T22:30:00+00:00,21.2,31.3,5.4,17.8,19.8,5.1,22.6,17.8,5.3,2022-03-14T23:30:00+0100,14.03.2022 23:30:00
2022-03-15T17:00:00+00:00,55.6,26.9,13.4,60.6,47.9,12.9,62.1,44.5,13.1,2022-03-15T18:00:00+0100,15.03.2022 18:00:00
2022-03-15T21:00:00+00:00,51.1,48.5,18.8,53.5,31.3,17.8,53.4,37.1,17.8,2022-03-15T22:00:00+0100,15.03.2022 22:00:00
2022-03-16T13:30:00+00:00,9.4,37.5,35.7,9.4,23.1,33.5,9.9,24.1,34.9,2022-03-16T14:30:00+0100,16.03.2022 14:30:00
2022-03-17T21:30:00+00:00,9.6,47.7,42.1,10.7,30.3,39.5,11.3,31.5,42.0,2022-03-17T22:30:00+0100,17.03.2022 22:30:00
2022-03-18T00:30:00+00:00,1.5,54.9,28.5,2.3,38.3,26.4,2.3,38.9,27.9,2022-03-18T01:30:00+0100,18.03.2022 01:30:00
2022-03-18T04:30:00+00:00,0.6,51.5,27.4,0.6,35.5,25.4,1.1,35.7,26.5,2022-03-18T05:30:00+0100,18.03.2022 05:30:00
2022-03-18T06:30:00+00:00,12.8,39.9,19.8,14.0,21.9,18.9,18.4,21.1,19.4,2022-03-18T07:30:00+0100,18.03.2022 07:30:00
2022-03-19T00:30:00+00:00,7.3,93.4,33.7,4.0,85.4,31.9,2.9,89.4,33.2,2022-03-19T01:30:00+0100,19.03.2022 01:30:00
2022-03-19T10:00:00+00:00,6.5,67.2,59.0,2.5,58.1,54.2,7.3,54.5,59.8,2022-03-19T11:00:00+0100,19.03.2022 11:00:00
2022-03-19T13:00:00+00:00,1.1,97.6,38.1,1.0,91.8,36.9,0.8,91.2,38.5,2022-03-19T14:00:00+0100,19.03.2022 14:00:00
2022-03-19T21:00:00+00:00,20.7,83.2,30.4,13.2,76.6,29.1,15.1,80.2,29.8,2022-03-19T22:00:00+0100,19.03.2022 22:00:00
2022-03-20T10:00:00+00:00,4.6,77.2,39.2,0.4,69.0,36.1,2.7,72.0,38.8,2022-03-20T11:00:00+0100,20.03.2022 11:00:00
2022-03-20T22:00:00+00:00,27.3,39.5,12.7,20.5,30.1,12.0,27.5,22.5,12.7,2022-03-20T23:00:00+0100,20.03.2022 23:00:00
2022-03-21T09:30:00+00:00,31.7,40.1,25.7,20.7,38.7,23.5,49.3,30.1,25.4,2022-03-21T10:30:00+0100,21.03.2022 10:30:00
2022-03-23T06:30:00+00:00,49.3,26.3,21.6,51.8,35.9,20.5,40.2,24.7,22.3,2022-03-23T07:30:00+0100,23.03.2022 07:30:00
2022-03-22T13:30:00+00:00,6.9,105.5,17.7,2.3,106.1,17.0,12.2,94.2,17.7,2022-03-22T14:30:00+0100,22.03.2022 14:30:00
2022-03-22T21:00:00+00:00,20.3,48.1,16.2,18.9,36.1,15.4,8.6,48.7,18.2,2022-03-22T22:00:00+0100,22.03.2022 22:00:00
2022-03-22T23:00:00+00:00,7.1,58.1,16.7,5.9,42.9,15.7,1.1,51.9,16.7,2022-03-23T00:00:00+0100,23.03.2022 00:00:00
2022-03-23T00:30:00+00:00,12.6,45.9,16.4,9.6,32.9,15.5,1.9,42.1,16.6,2022-03-23T01:30:00+0100,23.03.2022 01:30:00
2022-03-23T11:00:00+00:00,5.9,89.8,25.2,5.0,83.4,23.3,7.8,79.2,25.7,2022-03-23T12:00:00+0100,23.03.2022 12:00:00
2022-02-21T14:30:00+00:00,7.1,83.2,2.6,1.3,80.6,2.4,5.2,77.0,2.7,2022-02-21T15:30:00+0100,21.02.2022 15:30:00
2022-02-21T09:00:00+00:00,3.1,90.2,5.6,0.2,82.4,5.0,1.9,82.8,5.1,2022-02-21T10:00:00+0100,21.02.2022 10:00:00
2022-02-21T12:30:00+00:00,26.6,70.4,4.9,17.6,69.8,4.3,23.3,67.2,4.1,2022-02-21T13:30:00+0100,21.02.2022 13:30:00
2022-02-20T15:00:00+00:00,9.8,73.8,0.8,2.5,72.0,0.6,6.7,70.8,0.9,2022-02-20T16:00:00+0100,20.02.2022 16:00:00
2022-02-20T22:00:00+00:00,4.2,92.2,0.9,0.4,88.8,0.8,4.8,85.8,0.9,2022-02-20T23:00:00+0100,20.02.2022 23:00:00
2022-02-21T01:00:00+00:00,1.1,97.4,1.4,0.0,92.8,1.3,0.2,93.8,1.4,2022-02-21T02:00:00+0100,21.02.2022 02:00:00
2022-02-15T17:30:00+00:00,11.9,45.7,2.9,17.6,22.9,2.7,27.9,20.1,4.5,2022-02-15T18:30:00+0100,15.02.2022 18:30:00
2022-02-14T14:00:00+00:00,74.0,39.7,15.3,74.8,61.4,14.6,79.9,65.0,14.8,2022-02-14T15:00:00+0100,14.02.2022 15:00:00
2022-02-08T03:00:00+00:00,11.7,39.5,4.3,6.1,27.1,3.9,12.4,18.0,4.2,2022-02-08T04:00:00+0100,08.02.2022 04:00:00
2022-02-07T18:00:00+00:00,22.9,40.9,3.9,21.8,24.3,3.6,32.7,21.5,3.9,2022-02-07T19:00:00+0100,07.02.2022 19:00:00
2022-02-08T06:30:00+00:00,60.0,13.2,6.8,64.6,47.1,6.4,70.0,52.3,6.7,2022-02-08T07:30:00+0100,08.02.2022 07:30:00
2022-02-06T13:30:00+00:00,6.1,90.6,0.8,0.4,85.2,0.8,3.8,81.6,0.8,2022-02-06T14:30:00+0100,06.02.2022 14:30:00
2022-01-25T14:30:00+00:00,3.3,51.7,39.5,4.0,34.1,35.3,13.4,33.1,38.0,2022-01-25T15:30:00+0100,25.01.2022 15:30:00
2022-01-24T17:00:00+00:00,16.1,44.3,31.8,19.9,22.7,28.9,25.8,22.5,31.3,2022-01-24T18:00:00+0100,24.01.2022 18:00:00
2022-01-26T06:30:00+00:00,15.5,23.5,52.6,19.1,10.0,49.0,20.8,7.0,52.9,2022-01-26T07:30:00+0100,26.01.2022 07:30:00
2022-01-26T15:00:00+00:00,0.4,41.3,38.8,0.4,23.7,35.5,2.1,28.7,39.7,2022-01-26T16:00:00+0100,26.01.2022 16:00:00
2022-01-26T17:00:00+00:00,0.6,46.9,30.4,1.3,28.3,28.0,1.1,32.1,32.1,2022-01-26T18:00:00+0100,26.01.2022 18:00:00
2022-01-26T20:30:00+00:00,2.7,37.5,35.6,4.4,19.6,32.4,2.1,23.7,36.5,2022-01-26T21:30:00+0100,26.01.2022 21:30:00
2022-01-26T21:30:00+00:00,7.6,36.5,36.6,10.5,17.2,34.1,7.6,23.5,37.8,2022-01-26T22:30:00+0100,26.01.2022 22:30:00
2022-01-27T14:00:00+00:00,1.3,39.5,24.7,1.3,21.1,23.7,1.5,26.9,25.2,2022-01-27T15:00:00+0100,27.01.2022 15:00:00
2022-01-27T15:00:00+00:00,4.0,37.5,23.7,5.4,19.6,21.8,4.0,27.7,24.5,2022-01-27T16:00:00+0100,27.01.2022 16:00:00
2022-01-27T09:30:00+00:00,14.5,29.9,43.8,15.7,11.2,40.9,17.8,18.0,45.6,2022-01-27T10:30:00+0100,27.01.2022 10:30:00
2022-01-27T10:30:00+00:00,0.6,38.1,28.0,0.4,20.3,25.9,2.9,23.7,28.8,2022-01-27T11:30:00+0100,27.01.2022 11:30:00
2022-01-27T18:30:00+00:00,41.1,10.2,20.7,48.8,36.7,19.1,45.7,37.5,20.8,2022-01-27T19:30:00+0100,27.01.2022 19:30:00
2022-01-27T19:00:00+00:00,29.8,21.5,19.2,31.6,29.1,17.6,25.8,32.9,18.1,2022-01-27T20:00:00+0100,27.01.2022 20:00:00
2022-01-28T07:00:00+00:00,33.8,11.6,20.1,41.9,31.1,18.7,39.4,33.1,21.0,2022-01-28T08:00:00+0100,28.01.2022 08:00:00
2022-01-28T08:30:00+00:00,34.6,17.8,20.1,39.6,34.1,18.8,38.2,22.7,20.4,2022-01-28T09:30:00+0100,28.01.2022 09:30:00
2022-01-28T11:00:00+00:00,13.6,40.5,15.0,12.0,24.1,13.4,20.3,23.7,15.1,2022-01-28T12:00:00+0100,28.01.2022 12:00:00
2022-01-28T12:00:00+00:00,8.4,50.1,14.6,6.7,36.7,13.3,7.6,37.3,14.5,2022-01-28T13:00:00+0100,28.01.2022 13:00:00
2022-01-28T22:30:00+00:00,35.0,15.2,28.1,41.3,35.7,26.6,42.3,30.9,28.7,2022-01-28T23:30:00+0100,28.01.2022 23:30:00
2022-01-28T22:00:00+00:00,17.8,27.7,24.2,19.3,17.6,23.1,18.7,16.4,24.9,2022-01-28T23:00:00+0100,28.01.2022 23:00:00
2022-01-29T03:30:00+00:00,3.6,25.7,26.2,4.0,6.4,24.2,3.6,9.6,26.3,2022-01-29T04:30:00+0100,29.01.2022 04:30:00
2022-01-29T06:00:00+00:00,3.3,24.9,25.9,4.6,4.2,23.5,1.9,7.8,29.1,2022-01-29T07:00:00+0100,29.01.2022 07:00:00
2022-01-29T11:30:00+00:00,0.6,60.2,8.6,0.2,45.7,8.7,3.6,46.5,9.0,2022-01-29T12:30:00+0100,29.01.2022 12:30:00
2022-01-29T20:00:00+00:00,4.6,68.4,1.0,0.6,60.0,0.9,1.1,61.2,1.0,2022-01-29T21:00:00+0100,29.01.2022 21:00:00
2022-01-29T15:00:00+00:00,21.6,42.7,7.7,18.0,31.1,7.3,27.0,25.7,7.6,2022-01-29T16:00:00+0100,29.01.2022 16:00:00
2022-01-30T00:00:00+00:00,2.3,45.5,0.6,0.0,33.9,0.5,2.7,34.5,3.4,2022-01-30T01:00:00+0100,30.01.2022 01:00:00
2022-01-30T02:00:00+00:00,8.2,39.9,2.3,2.7,27.9,2.2,8.6,22.7,2.3,2022-01-30T03:00:00+0100,30.01.2022 03:00:00
2022-01-29T23:30:00+00:00,1.7,50.3,0.6,0.2,39.7,0.4,0.6,44.1,0.4,2022-01-30T00:30:00+0100,30.01.2022 00:30:00
2022-01-30T04:30:00+00:00,3.3,44.7,0.7,0.8,36.3,0.5,2.5,37.7,0.4,2022-01-30T05:30:00+0100,30.01.2022 05:30:00
2022-01-31T03:00:00+00:00,0.2,65.4,3.7,0.0,65.6,3.4,0.2,67.8,3.7,2022-01-31T04:00:00+0100,31.01.2022 04:00:00
2022-01-30T08:30:00+00:00,5.7,39.1,1.8,4.6,24.7,2.0,11.7,21.1,2.3,2022-01-30T09:30:00+0100,30.01.2022 09:30:00
2022-01-30T12:00:00+00:00,1.0,62.2,2.1,0.0,48.1,2.5,1.3,47.5,2.6,2022-01-30T13:00:00+0100,30.01.2022 13:00:00
2022-01-30T18:00:00+00:00,13.2,42.1,7.2,8.2,27.3,7.9,18.4,21.9,8.1,2022-01-30T19:00:00+0100,30.01.2022 19:00:00
2022-01-30T22:00:00+00:00,3.3,48.5,6.8,0.4,35.1,6.9,3.3,32.7,7.1,2022-01-30T23:00:00+0100,30.01.2022 23:00:00
2022-01-30T22:30:00+00:00,3.1,49.7,7.5,2.1,38.5,6.8,4.2,35.7,7.0,2022-01-30T23:30:00+0100,30.01.2022 23:30:00
2022-01-31T00:00:00+00:00,3.1,50.3,6.2,0.2,37.5,5.6,1.9,36.3,5.7,2022-01-31T01:00:00+0100,31.01.2022 01:00:00
2022-01-31T01:30:00+00:00,2.5,50.5,4.8,0.0,35.7,4.8,2.1,36.5,5.0,2022-01-31T02:30:00+0100,31.01.2022 02:30:00
2022-01-31T18:30:00+00:00,9.4,71.0,3.1,1.1,67.6,2.9,8.4,62.4,3.0,2022-01-31T19:30:00+0100,31.01.2022 19:30:00
2022-01-31T21:30:00+00:00,4.4,74.8,3.8,0.4,66.6,3.5,3.6,63.6,3.6,2022-01-31T22:30:00+0100,31.01.2022 22:30:00
2022-02-01T11:30:00+00:00,3.3,79.2,3.1,0.8,66.6,2.8,5.0,64.2,3.1,2022-02-01T12:30:00+0100,01.02.2022 12:30:00
2022-02-01T12:00:00+00:00,6.7,74.4,3.2,0.2,70.2,2.8,5.2,67.2,3.1,2022-02-01T13:00:00+0100,01.02.2022 13:00:00
2022-02-01T15:00:00+00:00,15.9,70.4,1.5,3.1,71.4,1.3,14.3,62.2,1.5,2022-02-01T16:00:00+0100,01.02.2022 16:00:00
2022-02-01T18:30:00+00:00,10.1,72.8,0.7,3.8,66.4,0.6,14.7,57.3,0.7,2022-02-01T19:30:00+0100,01.02.2022 19:30:00
2022-02-02T02:30:00+00:00,4.0,72.8,0.8,0.4,62.4,0.8,4.8,58.9,0.7,2022-02-02T03:30:00+0100,02.02.2022 03:30:00
2022-02-02T06:00:00+00:00,10.5,62.8,2.4,5.2,53.5,2.3,10.3,51.3,2.3,2022-02-02T07:00:00+0100,02.02.2022 07:00:00
2022-02-02T11:00:00+00:00,7.8,70.4,2.0,2.5,60.8,1.7,7.5,56.7,2.1,2022-02-02T12:00:00+0100,02.02.2022 12:00:00
2022-02-02T16:30:00+00:00,13.2,55.7,0.9,7.6,49.7,0.9,15.5,46.7,0.9,2022-02-02T17:30:00+0100,02.02.2022 17:30:00
2022-02-02T20:00:00+00:00,4.6,44.9,2.1,2.1,37.7,2.0,6.7,37.1,2.5,2022-02-02T21:00:00+0100,02.02.2022 21:00:00
2022-02-03T07:30:00+00:00,47.2,14.2,14.1,49.3,36.7,13.0,60.4,45.1,13.9,2022-02-03T08:30:00+0100,03.02.2022 08:30:00
2022-02-03T11:30:00+00:00,15.1,37.9,9.4,12.6,25.1,9.0,20.1,20.9,9.7,2022-02-03T12:30:00+0100,03.02.2022 12:30:00
2022-02-03T18:30:00+00:00,43.0,9.6,11.0,44.2,31.3,10.8,51.4,36.3,11.8,2022-02-03T19:30:00+0100,03.02.2022 19:30:00
2022-02-04T09:30:00+00:00,6.9,51.7,6.1,1.1,46.1,5.6,5.7,43.5,6.2,2022-02-04T10:30:00+0100,04.02.2022 10:30:00
2022-02-04T11:00:00+00:00,3.3,69.0,1.0,0.0,57.7,0.8,2.1,57.1,0.9,2022-02-04T12:00:00+0100,04.02.2022 12:00:00
2022-02-04T16:30:00+00:00,13.8,65.8,1.7,6.5,65.4,0.6,14.7,58.9,0.8,2022-02-04T17:30:00+0100,04.02.2022 17:30:00
2022-02-04T20:30:00+00:00,6.5,73.0,1.5,1.0,73.2,1.3,5.5,70.0,1.2,2022-02-04T21:30:00+0100,04.02.2022 21:30:00
2022-02-05T12:00:00+00:00,5.0,82.6,3.9,0.6,78.6,2.7,7.1,71.4,2.7,2022-02-05T13:00:00+0100,05.02.2022 13:00:00
2022-02-05T16:30:00+00:00,15.3,63.2,3.1,9.6,61.0,2.8,22.9,53.5,2.9,2022-02-05T17:30:00+0100,05.02.2022 17:30:00
2022-02-05T18:00:00+00:00,12.4,48.5,3.9,13.0,31.7,3.7,22.6,26.9,4.9,2022-02-05T19:00:00+0100,05.02.2022 19:00:00
2022-02-06T02:30:00+00:00,3.3,53.3,2.6,0.0,38.7,2.4,3.3,37.7,2.7,2022-02-06T03:30:00+0100,06.02.2022 03:30:00
2022-02-06T03:00:00+00:00,3.3,51.5,2.7,0.2,37.7,2.4,2.3,38.7,2.5,2022-02-06T04:00:00+0100,06.02.2022 04:00:00
2022-02-08T17:00:00+00:00,29.1,35.9,3.5,54.1,45.5,6.5,57.6,41.7,3.5,2022-02-08T18:00:00+0100,08.02.2022 18:00:00
2022-02-08T12:30:00+00:00,9.6,72.0,3.8,6.3,61.8,3.5,16.3,49.3,3.9,2022-02-08T13:30:00+0100,08.02.2022 13:30:00
2022-02-09T04:30:00+00:00,28.3,21.3,8.1,31.4,19.0,7.5,32.5,7.8,7.6,2022-02-09T05:30:00+0100,09.02.2022 05:30:00
2022-02-09T15:00:00+00:00,16.8,62.8,2.7,11.5,53.1,3.5,9.8,57.5,3.7,2022-02-09T16:00:00+0100,09.02.2022 16:00:00
2022-02-09T18:00:00+00:00,31.9,32.3,5.9,44.9,15.4,4.7,37.1,15.4,4.8,2022-02-09T19:00:00+0100,09.02.2022 19:00:00
2022-02-09T22:00:00+00:00,17.2,38.3,9.8,22.9,15.6,9.4,20.7,23.1,9.9,2022-02-09T23:00:00+0100,09.02.2022 23:00:00
2022-02-09T22:30:00+00:00,17.8,31.7,11.3,20.8,10.0,10.4,12.6,21.5,10.6,2022-02-09T23:30:00+0100,09.02.2022 23:30:00
2022-02-10T00:30:00+00:00,6.5,42.9,10.1,10.9,21.3,9.6,7.3,30.5,9.9,2022-02-10T01:30:00+0100,10.02.2022 01:30:00
2022-02-10T02:00:00+00:00,11.9,40.1,10.3,16.3,18.4,9.7,11.7,27.5,9.9,2022-02-10T03:00:00+0100,10.02.2022 03:00:00
2022-02-10T09:00:00+00:00,22.4,36.7,14.4,22.9,18.0,13.1,25.8,21.3,14.0,2022-02-10T10:00:00+0100,10.02.2022 10:00:00
2022-02-10T10:00:00+00:00,14.2,48.9,16.0,15.3,29.5,14.8,17.6,33.5,16.3,2022-02-10T11:00:00+0100,10.02.2022 11:00:00
2022-02-10T14:00:00+00:00,0.2,91.6,8.5,1.5,78.8,8.2,1.0,79.0,8.4,2022-02-10T15:00:00+0100,10.02.2022 15:00:00
2022-02-10T21:00:00+00:00,28.7,40.7,11.8,36.5,33.9,11.4,46.1,30.3,12.3,2022-02-10T22:00:00+0100,10.02.2022 22:00:00
2022-02-10T23:00:00+00:00,36.3,24.5,15.0,42.8,26.9,14.1,39.0,10.2,14.5,2022-02-11T00:00:00+0100,11.02.2022 00:00:00
2022-02-11T00:00:00+00:00,3.1,68.6,11.5,4.0,63.4,10.0,2.3,74.4,9.9,2022-02-11T01:00:00+0100,11.02.2022 01:00:00
2022-02-11T01:30:00+00:00,0.0,61.2,9.0,0.4,45.1,8.6,0.4,45.3,8.6,2022-02-11T02:30:00+0100,11.02.2022 02:30:00
2022-02-11T04:30:00+00:00,0.8,74.8,1.9,0.8,65.8,1.8,0.8,69.2,1.8,2022-02-11T05:30:00+0100,11.02.2022 05:30:00
2022-02-11T19:00:00+00:00,34.4,41.7,5.4,28.1,31.1,5.4,35.6,24.3,6.0,2022-02-11T20:00:00+0100,11.02.2022 20:00:00
2022-02-11T09:30:00+00:00,7.5,64.6,3.8,3.3,52.9,3.6,11.9,49.7,3.9,2022-02-11T10:30:00+0100,11.02.2022 10:30:00
2022-02-11T10:30:00+00:00,4.0,68.2,3.2,1.0,58.3,3.1,9.2,53.1,3.3,2022-02-11T11:30:00+0100,11.02.2022 11:30:00
2022-02-11T13:00:00+00:00,3.4,79.0,3.1,2.1,67.8,2.9,9.0,61.2,3.6,2022-02-11T14:00:00+0100,11.02.2022 14:00:00
2022-02-11T13:30:00+00:00,3.4,80.6,2.9,1.0,72.2,2.7,7.1,63.4,3.0,2022-02-11T14:30:00+0100,11.02.2022 14:30:00
2022-02-12T02:00:00+00:00,33.3,13.6,9.4,30.4,19.8,8.9,32.3,22.1,9.2,2022-02-12T03:00:00+0100,12.02.2022 03:00:00
2022-02-12T17:30:00+00:00,30.8,47.5,10.1,32.1,30.7,9.5,33.3,33.5,10.4,2022-02-12T18:30:00+0100,12.02.2022 18:30:00
2022-02-12T19:30:00+00:00,38.6,33.7,14.1,39.8,15.8,13.4,41.1,18.0,13.6,2022-02-12T20:30:00+0100,12.02.2022 20:30:00
2022-02-12T20:30:00+00:00,35.8,36.3,14.6,35.2,20.7,13.9,35.6,25.3,14.1,2022-02-12T21:30:00+0100,12.02.2022 21:30:00
2022-02-13T00:00:00+00:00,29.1,33.1,16.8,27.5,16.6,15.7,29.1,19.8,16.1,2022-02-13T01:00:00+0100,13.02.2022 01:00:00
2022-02-13T00:30:00+00:00,30.6,29.7,15.4,28.9,13.0,15.2,28.9,18.2,14.7,2022-02-13T01:30:00+0100,13.02.2022 01:30:00
2022-02-13T02:30:00+00:00,30.8,28.7,17.6,29.1,13.4,16.3,29.3,17.6,16.9,2022-02-13T03:30:00+0100,13.02.2022 03:30:00
2022-02-13T03:30:00+00:00,31.9,25.3,18.1,30.0,9.4,16.7,30.6,13.8,17.4,2022-02-13T04:30:00+0100,13.02.2022 04:30:00
2022-02-13T07:00:00+00:00,28.9,25.9,19.3,26.6,11.2,17.8,27.3,14.8,18.6,2022-02-13T08:00:00+0100,13.02.2022 08:00:00
2022-02-13T06:30:00+00:00,33.1,21.1,18.4,30.8,5.2,17.2,31.6,9.4,17.7,2022-02-13T07:30:00+0100,13.02.2022 07:30:00
2022-02-13T11:30:00+00:00,6.9,66.0,14.7,4.2,53.5,13.8,4.6,53.9,14.1,2022-02-13T12:30:00+0100,13.02.2022 12:30:00
