messbeginn,messende,standort,parameter,messwert,messwert_3_dezimalstellen,interventionswert,interventionswert_3_dez,warnwert,warnwert_3_dez,einheit,messmethode
2023-08-15,2023-08-29,ROSEN 4,∑CKW,0.8,0.8,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-08-15,2023-08-29,ROSEN 3,Quecksilber (gasförmig),0.003,0.003,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-08-15,2023-08-29,ROSEN 4,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-08-15,2023-08-29,ROSEN 1,∑Aniline,,,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-08-15,2023-08-29,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-08-15,2023-08-29,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-08-29,2023-09-12,ROSEN 2,Benzol,0.46,0.46,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-08-29,2023-09-12,ROSEN 3,Benzol,0.47,0.47,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-08-29,2023-09-12,ROSEN 1,∑CKW,0.85,0.85,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-08-29,2023-09-12,ROSEN 2,∑CKW,0.85,0.85,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-08-29,2023-09-12,ROSEN 3,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-08-29,2023-09-12,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-08-29,2023-09-12,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-08-29,2023-09-12,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-09-12,2023-09-26,ROSEN 1,Benzol,0.41,0.41,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-09-12,2023-09-26,ROSEN 2,Benzol,0.37,0.37,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-09-12,2023-09-26,ROSEN 4,Benzol,0.47,0.47,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-09-12,2023-09-26,ROSEN 1,∑CKW,0.82,0.82,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-09-12,2023-09-26,ROSEN 3,∑CKW,0.77,0.77,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-09-12,2023-09-26,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-09-12,2023-09-26,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-09-12,2023-09-26,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-09-12,2023-09-26,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-09-12,2023-09-26,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-09-12,2023-09-26,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-09-12,2023-09-26,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-09-26,2023-10-10,ROSEN 2,Benzol,0.64,0.64,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-09-26,2023-10-10,ROSEN 4,Benzol,0.89,0.89,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-09-26,2023-10-10,ROSEN 4,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-09-26,2023-10-10,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-09-26,2023-10-10,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-09-26,2023-10-10,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-10-10,2023-10-24,ROSEN 3,Benzol,0.66,0.66,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-10-10,2023-10-24,ROSEN 2,∑CKW,0.87,0.87,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-10-10,2023-10-24,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-10-10,2023-10-24,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-10-10,2023-10-24,ROSEN 2,Quecksilber (gasförmig),0.003,0.003,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-10-10,2023-10-24,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-10-10,2023-10-24,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-10-24,2023-11-07,ROSEN 2,Benzol,0.5,0.5,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-10-24,2023-11-07,ROSEN 3,Benzol,0.56,0.56,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-10-24,2023-11-07,ROSEN 4,Benzol,0.68,0.68,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-10-24,2023-11-07,ROSEN 3,∑CKW,0.87,0.87,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-10-24,2023-11-07,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-10-24,2023-11-07,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-10-24,2023-11-07,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-10-24,2023-11-07,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-11-07,2023-11-21,ROSEN 1,Benzol,0.54,0.54,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-11-07,2023-11-21,ROSEN 4,Benzol,0.68,0.68,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-11-07,2023-11-21,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-11-07,2023-11-21,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-11-07,2023-11-21,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-11-21,2023-12-05,ROSEN 2,Benzol,0.74,0.74,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-11-21,2023-12-05,ROSEN 3,Benzol,0.73,0.73,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-11-21,2023-12-05,ROSEN 3,∑CKW,0.8600000000000003,0.8600000000000003,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-11-21,2023-12-05,ROSEN 4,∑CKW,0.8600000000000003,0.8600000000000003,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-11-21,2023-12-05,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-11-21,2023-12-05,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-11-21,2023-12-05,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-11-21,2023-12-05,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-11-21,2023-12-05,ROSEN 2,Quecksilber (gasförmig),0.0013,0.0013,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-11-21,2023-12-05,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-12-05,2023-12-19,ROSEN 1,∑CKW,0.89,0.89,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-12-05,2023-12-19,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-12-05,2023-12-19,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-12-05,2023-12-19,ROSEN 4,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-12-05,2023-12-19,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-12-05,2023-12-19,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-12-19,2024-01-02,ROSEN 1,Benzol,0.62,0.62,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-12-19,2024-01-02,ROSEN 4,Benzol,0.8,0.8,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-12-19,2024-01-02,ROSEN 1,∑CKW,0.88,0.88,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-12-19,2024-01-02,ROSEN 2,∑CKW,0.89,0.89,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-12-19,2024-01-02,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-12-19,2024-01-02,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-12-19,2024-01-02,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-12-19,2024-01-02,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-12-19,2024-01-02,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-01-02,2024-01-15,ROSEN 1,Benzol,1.1,1.1,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-01-02,2024-01-15,ROSEN 4,Benzol,1.3,1.3,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-01-02,2024-01-15,ROSEN 2,∑CKW,0.89,0.89,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-01-02,2024-01-15,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-01-02,2024-01-15,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-01-02,2024-01-15,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-01-02,2024-01-15,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-01-15,2024-01-30,ROSEN 2,Benzol,0.82,0.82,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-01-15,2024-01-30,ROSEN 3,Benzol,0.83,0.83,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-01-15,2024-01-30,ROSEN 4,Benzol,1.2,1.2,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-01-15,2024-01-30,ROSEN 2,∑CKW,0.83,0.83,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-01-15,2024-01-30,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-01-15,2024-01-30,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-01-15,2024-01-30,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-01-15,2024-01-30,ROSEN 4,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-01-15,2024-01-30,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-01-15,2024-01-30,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-01-30,2024-02-13,ROSEN 1,Benzol,0.67,0.67,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-01-30,2024-02-13,ROSEN 4,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-01-30,2024-02-13,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-01-30,2024-02-13,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-01-30,2024-02-13,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-01-30,2024-02-13,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-02-13,2024-02-27,ROSEN 4,Benzol,0.77,0.77,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-02-13,2024-02-27,ROSEN 1,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-02-13,2024-02-27,ROSEN 3,∑CKW,0.83,0.83,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-02-13,2024-02-27,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-02-13,2024-02-27,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-02-13,2024-02-27,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-02-13,2024-02-27,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-02-13,2024-02-27,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-02-13,2024-02-27,ROSEN 4,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-02-13,2024-02-27,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-02-27,2024-03-12,ROSEN 3,Benzol,0.7,0.7,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-02-27,2024-03-12,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-02-27,2024-03-12,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-02-27,2024-03-12,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-03-12,2024-03-26,ROSEN 1,Benzol,0.55,0.55,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-03-12,2024-03-26,ROSEN 4,Benzol,0.68,0.68,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-03-12,2024-03-26,ROSEN 1,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-03-12,2024-03-26,ROSEN 4,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-03-12,2024-03-26,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-03-12,2024-03-26,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-03-12,2024-03-26,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-03-12,2024-03-26,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-03-26,2024-04-09,ROSEN 1,Benzol,0.52,0.52,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-03-26,2024-04-09,ROSEN 3,Benzol,0.53,0.53,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-03-26,2024-04-09,ROSEN 3,∑CKW,0.85,0.85,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-03-26,2024-04-09,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-03-26,2024-04-09,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-03-26,2024-04-09,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-04-09,2024-04-23,ROSEN 1,Benzol,0.43,0.43,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-04-09,2024-04-23,ROSEN 4,∑CKW,0.86,0.86,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-04-09,2024-04-23,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-04-09,2024-04-23,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-04-23,2024-05-07,ROSEN 1,Benzol,0.39,0.39,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-04-23,2024-05-07,ROSEN 4,Benzol,0.5,0.5,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-04-23,2024-05-07,ROSEN 3,∑CKW,0.87,0.87,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-04-23,2024-05-07,ROSEN 4,∑CKW,0.86,0.86,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-04-23,2024-05-07,ROSEN 2,Naphthalin,,,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-04-23,2024-05-07,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-04-23,2024-05-07,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-04-23,2024-05-07,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-04-23,2024-05-07,ROSEN 4,Quecksilber (gasförmig),0.003,0.003,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-05-07,2024-05-21,ROSEN 4,Benzol,0.43,0.43,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-05-07,2024-05-21,ROSEN 1,∑CKW,0.9,0.9,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-05-07,2024-05-21,ROSEN 4,∑CKW,0.88,0.88,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-05-07,2024-05-21,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-05-07,2024-05-21,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-05-07,2024-05-21,ROSEN 4,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-05-07,2024-05-21,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-05-07,2024-05-21,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-05-21,2024-06-04,ROSEN 3,Benzol,0.32,0.32,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-05-21,2024-06-04,ROSEN 1,∑CKW,0.86,0.86,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-05-21,2024-06-04,ROSEN 3,∑CKW,0.85,0.85,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-05-21,2024-06-04,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-05-21,2024-06-04,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-05-21,2024-06-04,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-06-04,2024-06-18,ROSEN 3,∑CKW,0.82,0.82,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-06-04,2024-06-18,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-06-04,2024-06-18,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-06-04,2024-06-18,ROSEN 4,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-06-04,2024-06-18,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-06-04,2024-06-18,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-06-04,2024-06-18,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-06-18,2024-07-02,ROSEN 1,Benzol,0.3,0.3,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-06-18,2024-07-02,ROSEN 3,Benzol,0.33,0.33,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-06-18,2024-07-02,ROSEN 2,∑CKW,0.82,0.82,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-06-18,2024-07-02,ROSEN 3,∑CKW,0.81,0.81,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-06-18,2024-07-02,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-06-18,2024-07-02,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-06-18,2024-07-02,ROSEN 4,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-06-18,2024-07-02,ROSEN 1,∑Aniline,,,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-06-18,2024-07-02,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-07-02,2024-07-16,ROSEN 1,∑CKW,0.8,0.8,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-07-02,2024-07-16,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-07-02,2024-07-16,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-07-02,2024-07-16,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-07-16,2024-07-30,ROSEN 1,Benzol,0.29,0.29,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-07-16,2024-07-30,ROSEN 2,Benzol,0.29,0.29,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-07-16,2024-07-30,ROSEN 3,Benzol,0.31,0.31,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-07-16,2024-07-30,ROSEN 2,∑CKW,0.78,0.78,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-07-16,2024-07-30,ROSEN 3,∑CKW,0.78,0.78,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-07-16,2024-07-30,ROSEN 4,∑CKW,0.78,0.78,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-07-16,2024-07-30,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2024-07-16,2024-07-30,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-07-16,2024-07-30,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-07-16,2024-07-30,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-07-16,2024-07-30,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2024-07-30,2024-08-13,ROSEN 1,∑CKW,0.85,0.85,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-07-30,2024-08-13,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-07-30,2024-08-13,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-07-30,2024-08-13,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-08-13,2024-08-27,ROSEN 1,Benzol,0.31,0.31,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-08-13,2024-08-27,ROSEN 3,Benzol,0.36,0.36,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-08-13,2024-08-27,ROSEN 4,Benzol,0.43,0.43,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2024-08-13,2024-08-27,ROSEN 1,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2024-08-13,2024-08-27,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2024-08-13,2024-08-27,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
