anfangszeit,pm25,zeitstempel_text
2021-11-09T15:00:00+00:00,12.2,09.11.2021 16:00:00
2021-11-09T18:00:00+00:00,18.5,09.11.2021 19:00:00
2021-11-10T09:30:00+00:00,21.2,10.11.2021 10:30:00
2021-11-10T22:30:00+00:00,31.0,10.11.2021 23:30:00
2021-11-11T02:00:00+00:00,33.4,11.11.2021 03:00:00
2021-11-11T11:00:00+00:00,24.0,11.11.2021 12:00:00
2021-11-11T15:30:00+00:00,34.0,11.11.2021 16:30:00
2021-11-11T16:00:00+00:00,36.2,11.11.2021 17:00:00
2021-11-11T21:00:00+00:00,33.2,11.11.2021 22:00:00
2021-11-11T22:00:00+00:00,29.8,11.11.2021 23:00:00
2021-11-12T16:30:00+00:00,36.2,12.11.2021 17:30:00
2021-11-12T20:00:00+00:00,33.5,12.11.2021 21:00:00
2021-11-13T05:30:00+00:00,19.5,13.11.2021 06:30:00
2021-11-13T06:00:00+00:00,19.1,13.11.2021 07:00:00
2021-11-14T14:30:00+00:00,6.1,14.11.2021 15:30:00
2021-11-15T01:30:00+00:00,12.4,15.11.2021 02:30:00
2021-11-15T02:30:00+00:00,13.2,15.11.2021 03:30:00
2021-11-15T04:30:00+00:00,11.7,15.11.2021 05:30:00
2021-11-15T17:00:00+00:00,6.5,15.11.2021 18:00:00
2021-11-16T04:00:00+00:00,7.3,16.11.2021 05:00:00
2021-11-16T14:30:00+00:00,10.5,16.11.2021 15:30:00
2021-11-16T21:00:00+00:00,12.3,16.11.2021 22:00:00
2021-11-17T19:30:00+00:00,3.9,17.11.2021 20:30:00
2021-11-18T14:00:00+00:00,5.0,18.11.2021 15:00:00
2021-11-19T05:00:00+00:00,20.5,19.11.2021 06:00:00
2021-11-19T10:00:00+00:00,16.1,19.11.2021 11:00:00
2021-11-19T15:30:00+00:00,34.2,19.11.2021 16:30:00
2021-11-19T22:00:00+00:00,23.6,19.11.2021 23:00:00
2021-11-20T04:00:00+00:00,12.4,20.11.2021 05:00:00
2021-11-21T08:00:00+00:00,13.3,21.11.2021 09:00:00
2021-11-21T14:00:00+00:00,15.7,21.11.2021 15:00:00
2021-11-21T20:00:00+00:00,21.5,21.11.2021 21:00:00
2021-07-06T00:30:00+00:00,,06.07.2021 02:30:00
2021-07-06T06:30:00+00:00,,06.07.2021 08:30:00
2021-07-06T19:00:00+00:00,,06.07.2021 21:00:00
2021-07-07T02:30:00+00:00,,07.07.2021 04:30:00
2021-07-07T18:00:00+00:00,,07.07.2021 20:00:00
2021-07-08T14:30:00+00:00,,08.07.2021 16:30:00
2021-07-08T17:00:00+00:00,,08.07.2021 19:00:00
2021-07-09T20:30:00+00:00,,09.07.2021 22:30:00
2021-07-09T21:00:00+00:00,,09.07.2021 23:00:00
2021-07-10T06:00:00+00:00,,10.07.2021 08:00:00
2021-07-11T01:00:00+00:00,,11.07.2021 03:00:00
2021-07-11T14:30:00+00:00,,11.07.2021 16:30:00
2021-07-11T19:30:00+00:00,,11.07.2021 21:30:00
2021-07-11T22:30:00+00:00,,12.07.2021 00:30:00
2021-07-12T01:30:00+00:00,,12.07.2021 03:30:00
2021-07-12T08:00:00+00:00,,12.07.2021 10:00:00
2021-07-12T10:00:00+00:00,,12.07.2021 12:00:00
2021-07-12T18:00:00+00:00,,12.07.2021 20:00:00
2021-07-12T18:30:00+00:00,,12.07.2021 20:30:00
2021-07-12T23:30:00+00:00,,13.07.2021 01:30:00
2021-07-13T02:30:00+00:00,,13.07.2021 04:30:00
2021-07-13T08:30:00+00:00,,13.07.2021 10:30:00
2021-07-13T17:00:00+00:00,,13.07.2021 19:00:00
2021-07-14T04:30:00+00:00,,14.07.2021 06:30:00
2021-07-14T13:00:00+00:00,,14.07.2021 15:00:00
2021-07-14T13:30:00+00:00,,14.07.2021 15:30:00
2021-07-14T17:30:00+00:00,,14.07.2021 19:30:00
2021-07-14T21:00:00+00:00,,14.07.2021 23:00:00
2021-07-14T21:30:00+00:00,,14.07.2021 23:30:00
2021-07-15T00:30:00+00:00,,15.07.2021 02:30:00
2021-07-15T03:30:00+00:00,,15.07.2021 05:30:00
2021-07-16T04:00:00+00:00,,16.07.2021 06:00:00
2021-07-16T07:30:00+00:00,,16.07.2021 09:30:00
2021-07-16T11:00:00+00:00,,16.07.2021 13:00:00
2021-07-16T14:00:00+00:00,,16.07.2021 16:00:00
2021-07-16T15:00:00+00:00,,16.07.2021 17:00:00
2021-07-16T22:30:00+00:00,,17.07.2021 00:30:00
2021-07-17T03:30:00+00:00,,17.07.2021 05:30:00
2021-07-17T06:30:00+00:00,,17.07.2021 08:30:00
2021-07-17T09:30:00+00:00,,17.07.2021 11:30:00
2021-07-18T12:30:00+00:00,,18.07.2021 14:30:00
2021-07-18T14:00:00+00:00,,18.07.2021 16:00:00
2021-07-18T23:30:00+00:00,,19.07.2021 01:30:00
2021-07-19T05:00:00+00:00,,19.07.2021 07:00:00
2021-07-19T06:30:00+00:00,,19.07.2021 08:30:00
2021-07-19T17:30:00+00:00,,19.07.2021 19:30:00
2021-07-20T03:30:00+00:00,,20.07.2021 05:30:00
2021-07-20T15:00:00+00:00,,20.07.2021 17:00:00
2021-07-22T01:00:00+00:00,,22.07.2021 03:00:00
2021-07-22T04:30:00+00:00,,22.07.2021 06:30:00
2021-07-22T09:30:00+00:00,,22.07.2021 11:30:00
2021-07-22T13:00:00+00:00,,22.07.2021 15:00:00
2021-07-22T18:00:00+00:00,,22.07.2021 20:00:00
2021-07-22T23:00:00+00:00,,23.07.2021 01:00:00
2021-07-23T04:30:00+00:00,,23.07.2021 06:30:00
2021-07-23T05:00:00+00:00,,23.07.2021 07:00:00
2021-07-23T05:30:00+00:00,,23.07.2021 07:30:00
2021-07-23T06:00:00+00:00,,23.07.2021 08:00:00
2021-07-23T12:00:00+00:00,,23.07.2021 14:00:00
2021-07-23T14:30:00+00:00,,23.07.2021 16:30:00
2021-07-23T15:00:00+00:00,,23.07.2021 17:00:00
2021-07-23T19:30:00+00:00,,23.07.2021 21:30:00
2021-07-24T00:30:00+00:00,,24.07.2021 02:30:00
2021-07-24T10:00:00+00:00,,24.07.2021 12:00:00
2021-07-24T15:00:00+00:00,,24.07.2021 17:00:00
2021-07-24T15:30:00+00:00,,24.07.2021 17:30:00
2021-07-24T16:30:00+00:00,,24.07.2021 18:30:00
2021-07-24T19:00:00+00:00,,24.07.2021 21:00:00
2021-07-24T19:30:00+00:00,,24.07.2021 21:30:00
2021-07-25T00:00:00+00:00,,25.07.2021 02:00:00
2021-07-25T00:30:00+00:00,,25.07.2021 02:30:00
2021-07-25T03:00:00+00:00,,25.07.2021 05:00:00
2021-07-25T09:30:00+00:00,,25.07.2021 11:30:00
2021-07-25T15:00:00+00:00,,25.07.2021 17:00:00
2021-07-25T15:30:00+00:00,,25.07.2021 17:30:00
2021-07-25T17:30:00+00:00,,25.07.2021 19:30:00
2021-07-25T19:30:00+00:00,,25.07.2021 21:30:00
2021-07-26T02:00:00+00:00,,26.07.2021 04:00:00
2021-07-26T03:30:00+00:00,,26.07.2021 05:30:00
2021-07-26T05:30:00+00:00,,26.07.2021 07:30:00
2021-07-26T07:00:00+00:00,,26.07.2021 09:00:00
2021-07-26T18:30:00+00:00,,26.07.2021 20:30:00
2021-07-26T20:00:00+00:00,,26.07.2021 22:00:00
2021-07-27T07:00:00+00:00,,27.07.2021 09:00:00
2021-07-27T16:30:00+00:00,,27.07.2021 18:30:00
2021-07-27T19:00:00+00:00,,27.07.2021 21:00:00
2021-07-27T23:00:00+00:00,,28.07.2021 01:00:00
2021-07-29T02:00:00+00:00,,29.07.2021 04:00:00
2021-07-29T09:00:00+00:00,,29.07.2021 11:00:00
2021-07-29T12:30:00+00:00,,29.07.2021 14:30:00
2021-07-29T15:30:00+00:00,,29.07.2021 17:30:00
2021-07-30T03:00:00+00:00,,30.07.2021 05:00:00
2021-07-30T08:30:00+00:00,,30.07.2021 10:30:00
2021-07-30T10:30:00+00:00,,30.07.2021 12:30:00
2021-07-30T14:00:00+00:00,,30.07.2021 16:00:00
2021-07-30T16:30:00+00:00,,30.07.2021 18:30:00
2021-07-30T19:00:00+00:00,,30.07.2021 21:00:00
2021-07-31T04:00:00+00:00,,31.07.2021 06:00:00
2021-07-31T06:30:00+00:00,,31.07.2021 08:30:00
2021-07-31T08:30:00+00:00,,31.07.2021 10:30:00
2021-08-01T03:30:00+00:00,,01.08.2021 05:30:00
2021-08-01T06:00:00+00:00,,01.08.2021 08:00:00
2021-08-01T10:00:00+00:00,,01.08.2021 12:00:00
2021-08-02T02:00:00+00:00,,02.08.2021 04:00:00
2021-08-02T02:30:00+00:00,,02.08.2021 04:30:00
2021-08-02T04:30:00+00:00,,02.08.2021 06:30:00
2021-08-02T08:00:00+00:00,,02.08.2021 10:00:00
2021-08-02T12:00:00+00:00,,02.08.2021 14:00:00
2021-08-03T04:30:00+00:00,,03.08.2021 06:30:00
2021-08-03T07:00:00+00:00,,03.08.2021 09:00:00
2021-08-03T08:30:00+00:00,,03.08.2021 10:30:00
2021-08-03T14:00:00+00:00,,03.08.2021 16:00:00
2021-08-03T14:30:00+00:00,,03.08.2021 16:30:00
2021-08-03T23:00:00+00:00,,04.08.2021 01:00:00
2021-08-04T06:00:00+00:00,,04.08.2021 08:00:00
2021-08-04T11:00:00+00:00,,04.08.2021 13:00:00
2021-08-04T14:00:00+00:00,,04.08.2021 16:00:00
2021-08-04T15:00:00+00:00,,04.08.2021 17:00:00
2021-08-04T15:30:00+00:00,,04.08.2021 17:30:00
2021-08-04T16:00:00+00:00,,04.08.2021 18:00:00
2021-08-04T17:00:00+00:00,,04.08.2021 19:00:00
2021-08-04T20:30:00+00:00,,04.08.2021 22:30:00
2021-08-04T21:30:00+00:00,,04.08.2021 23:30:00
2021-08-05T02:00:00+00:00,7.9,05.08.2021 04:00:00
2021-08-05T06:00:00+00:00,15.3,05.08.2021 08:00:00
2021-08-05T07:00:00+00:00,6.5,05.08.2021 09:00:00
2021-08-05T11:30:00+00:00,2.6,05.08.2021 13:30:00
2021-08-06T04:00:00+00:00,3.5,06.08.2021 06:00:00
2021-08-06T13:00:00+00:00,1.3,06.08.2021 15:00:00
2021-08-06T21:00:00+00:00,2.9,06.08.2021 23:00:00
2021-08-07T01:30:00+00:00,3.0,07.08.2021 03:30:00
2021-08-07T11:30:00+00:00,2.4,07.08.2021 13:30:00
2021-08-07T14:00:00+00:00,3.0,07.08.2021 16:00:00
2021-08-07T16:00:00+00:00,1.7,07.08.2021 18:00:00
2021-08-07T17:30:00+00:00,1.8,07.08.2021 19:30:00
2021-08-07T19:30:00+00:00,1.3,07.08.2021 21:30:00
2021-08-07T20:00:00+00:00,1.3,07.08.2021 22:00:00
2021-08-08T13:30:00+00:00,1.3,08.08.2021 15:30:00
2021-08-08T19:00:00+00:00,1.7,08.08.2021 21:00:00
2021-08-08T19:30:00+00:00,1.8,08.08.2021 21:30:00
2021-08-09T02:30:00+00:00,3.2,09.08.2021 04:30:00
2021-08-09T11:30:00+00:00,1.7,09.08.2021 13:30:00
2021-08-09T13:00:00+00:00,1.8,09.08.2021 15:00:00
2021-08-09T19:30:00+00:00,3.1,09.08.2021 21:30:00
2021-08-09T23:00:00+00:00,3.8,10.08.2021 01:00:00
2021-08-10T01:00:00+00:00,4.8,10.08.2021 03:00:00
2021-08-10T07:30:00+00:00,4.3,10.08.2021 09:30:00
2021-08-10T13:00:00+00:00,3.7,10.08.2021 15:00:00
2021-08-10T14:00:00+00:00,3.2,10.08.2021 16:00:00
2021-08-10T15:30:00+00:00,3.0,10.08.2021 17:30:00
2021-08-10T22:00:00+00:00,5.5,11.08.2021 00:00:00
2021-08-11T01:30:00+00:00,6.8,11.08.2021 03:30:00
2021-08-11T05:30:00+00:00,7.6,11.08.2021 07:30:00
2021-08-11T07:30:00+00:00,6.1,11.08.2021 09:30:00
2021-08-11T13:30:00+00:00,12.0,11.08.2021 15:30:00
2021-08-11T22:30:00+00:00,10.2,12.08.2021 00:30:00
2021-08-12T02:30:00+00:00,12.6,12.08.2021 04:30:00
2021-08-12T03:00:00+00:00,13.1,12.08.2021 05:00:00
2021-08-12T08:30:00+00:00,10.1,12.08.2021 10:30:00
2021-08-12T10:30:00+00:00,10.1,12.08.2021 12:30:00
2021-08-12T11:30:00+00:00,10.1,12.08.2021 13:30:00
2021-08-12T16:00:00+00:00,5.9,12.08.2021 18:00:00
2021-08-12T23:30:00+00:00,9.6,13.08.2021 01:30:00
2021-08-13T00:00:00+00:00,9.8,13.08.2021 02:00:00
2021-08-13T11:30:00+00:00,6.6,13.08.2021 13:30:00
2021-08-13T14:00:00+00:00,7.8,13.08.2021 16:00:00
2021-08-13T18:00:00+00:00,9.0,13.08.2021 20:00:00
2021-08-14T01:30:00+00:00,12.6,14.08.2021 03:30:00
2021-08-14T09:00:00+00:00,10.4,14.08.2021 11:00:00
2021-08-14T13:30:00+00:00,8.7,14.08.2021 15:30:00
2021-08-14T17:00:00+00:00,8.6,14.08.2021 19:00:00
2021-08-14T20:00:00+00:00,13.6,14.08.2021 22:00:00
2021-08-15T00:30:00+00:00,13.0,15.08.2021 02:30:00
2021-08-15T01:00:00+00:00,12.9,15.08.2021 03:00:00
2021-08-15T04:00:00+00:00,16.9,15.08.2021 06:00:00
2021-08-15T05:30:00+00:00,17.0,15.08.2021 07:30:00
2021-08-15T07:00:00+00:00,15.0,15.08.2021 09:00:00
2021-08-15T10:00:00+00:00,19.0,15.08.2021 12:00:00
2021-08-15T14:30:00+00:00,12.7,15.08.2021 16:30:00
2021-08-15T20:00:00+00:00,9.2,15.08.2021 22:00:00
2021-08-15T20:30:00+00:00,9.0,15.08.2021 22:30:00
2021-08-15T23:00:00+00:00,10.8,16.08.2021 01:00:00
2021-08-16T06:00:00+00:00,3.3,16.08.2021 08:00:00
2021-08-16T06:30:00+00:00,3.0,16.08.2021 08:30:00
2021-08-16T08:30:00+00:00,3.1,16.08.2021 10:30:00
2021-08-16T11:00:00+00:00,3.6,16.08.2021 13:00:00
2021-08-16T18:30:00+00:00,1.2,16.08.2021 20:30:00
2021-08-16T19:00:00+00:00,1.2,16.08.2021 21:00:00
2021-08-16T19:30:00+00:00,1.2,16.08.2021 21:30:00
2021-08-16T23:30:00+00:00,6.7,17.08.2021 01:30:00
2021-08-17T02:30:00+00:00,10.3,17.08.2021 04:30:00
2021-08-17T08:30:00+00:00,8.4,17.08.2021 10:30:00
2021-08-17T10:30:00+00:00,12.1,17.08.2021 12:30:00
2021-08-17T18:00:00+00:00,11.9,17.08.2021 20:00:00
2021-08-17T19:30:00+00:00,13.3,17.08.2021 21:30:00
2021-08-18T01:30:00+00:00,11.1,18.08.2021 03:30:00
2021-08-18T03:30:00+00:00,9.1,18.08.2021 05:30:00
2021-08-18T04:30:00+00:00,8.1,18.08.2021 06:30:00
2021-08-18T09:00:00+00:00,5.6,18.08.2021 11:00:00
2021-08-18T14:00:00+00:00,2.3,18.08.2021 16:00:00
2021-08-19T08:30:00+00:00,3.1,19.08.2021 10:30:00
2021-08-19T11:30:00+00:00,1.6,19.08.2021 13:30:00
2021-08-19T22:30:00+00:00,2.2,20.08.2021 00:30:00
2021-08-19T23:30:00+00:00,2.6,20.08.2021 01:30:00
2021-08-20T08:30:00+00:00,4.1,20.08.2021 10:30:00
2021-08-20T13:30:00+00:00,3.6,20.08.2021 15:30:00
2021-08-21T03:30:00+00:00,8.7,21.08.2021 05:30:00
2021-08-21T04:00:00+00:00,9.7,21.08.2021 06:00:00
2021-08-21T06:30:00+00:00,8.5,21.08.2021 08:30:00
2021-08-21T08:00:00+00:00,6.7,21.08.2021 10:00:00
2021-08-21T17:00:00+00:00,5.0,21.08.2021 19:00:00
2021-08-22T12:30:00+00:00,3.4,22.08.2021 14:30:00
2021-08-22T15:30:00+00:00,3.2,22.08.2021 17:30:00
2021-08-22T17:30:00+00:00,3.9,22.08.2021 19:30:00
2021-08-22T20:00:00+00:00,2.9,22.08.2021 22:00:00
2021-08-23T01:00:00+00:00,3.3,23.08.2021 03:00:00
2021-08-23T01:30:00+00:00,3.7,23.08.2021 03:30:00
2021-08-23T07:00:00+00:00,4.1,23.08.2021 09:00:00
2021-08-23T19:30:00+00:00,4.4,23.08.2021 21:30:00
2021-08-24T05:30:00+00:00,9.5,24.08.2021 07:30:00
2021-08-24T11:30:00+00:00,3.3,24.08.2021 13:30:00
2021-08-24T14:00:00+00:00,2.8,24.08.2021 16:00:00
2021-08-24T18:30:00+00:00,3.7,24.08.2021 20:30:00
2021-08-26T12:00:00+00:00,6.5,26.08.2021 14:00:00
2021-08-26T12:30:00+00:00,6.4,26.08.2021 14:30:00
2021-08-26T13:00:00+00:00,6.3,26.08.2021 15:00:00
2021-08-27T10:00:00+00:00,5.7,27.08.2021 12:00:00
2021-08-27T23:30:00+00:00,5.0,28.08.2021 01:30:00
2021-08-28T01:00:00+00:00,5.1,28.08.2021 03:00:00
2021-08-28T02:00:00+00:00,4.4,28.08.2021 04:00:00
2021-08-28T06:30:00+00:00,5.2,28.08.2021 08:30:00
2021-08-28T08:00:00+00:00,3.8,28.08.2021 10:00:00
2021-08-28T13:30:00+00:00,3.5,28.08.2021 15:30:00
2021-08-28T18:30:00+00:00,4.6,28.08.2021 20:30:00
2021-08-28T21:30:00+00:00,6.8,28.08.2021 23:30:00
2021-08-29T08:30:00+00:00,6.5,29.08.2021 10:30:00
2021-08-29T10:30:00+00:00,2.9,29.08.2021 12:30:00
2021-08-29T15:00:00+00:00,3.4,29.08.2021 17:00:00
2021-08-29T17:30:00+00:00,3.4,29.08.2021 19:30:00
2021-08-29T18:30:00+00:00,3.8,29.08.2021 20:30:00
2021-08-29T23:30:00+00:00,4.8,30.08.2021 01:30:00
2021-08-30T02:00:00+00:00,4.7,30.08.2021 04:00:00
2021-08-30T12:30:00+00:00,5.0,30.08.2021 14:30:00
2021-08-30T22:00:00+00:00,12.9,31.08.2021 00:00:00
2021-08-31T03:30:00+00:00,18.7,31.08.2021 05:30:00
2021-08-31T18:30:00+00:00,6.2,31.08.2021 20:30:00
2021-09-02T15:30:00+00:00,7.3,02.09.2021 17:30:00
2021-09-02T22:00:00+00:00,8.2,03.09.2021 00:00:00
2021-09-03T03:30:00+00:00,9.2,03.09.2021 05:30:00
2021-09-03T18:30:00+00:00,7.4,03.09.2021 20:30:00
2021-09-04T06:30:00+00:00,12.9,04.09.2021 08:30:00
2021-09-04T13:30:00+00:00,6.6,04.09.2021 15:30:00
2021-09-04T19:30:00+00:00,11.3,04.09.2021 21:30:00
2021-09-04T22:30:00+00:00,12.5,05.09.2021 00:30:00
2021-09-05T17:00:00+00:00,6.5,05.09.2021 19:00:00
2021-09-06T01:30:00+00:00,9.0,06.09.2021 03:30:00
2021-09-06T06:30:00+00:00,9.8,06.09.2021 08:30:00
2021-09-07T07:30:00+00:00,12.3,07.09.2021 09:30:00
2021-09-08T00:00:00+00:00,9.7,08.09.2021 02:00:00
2021-09-08T08:00:00+00:00,11.9,08.09.2021 10:00:00
2021-09-08T11:00:00+00:00,10.4,08.09.2021 13:00:00
2021-09-08T12:30:00+00:00,8.8,08.09.2021 14:30:00
2021-09-08T13:00:00+00:00,8.0,08.09.2021 15:00:00
2021-09-08T13:30:00+00:00,7.4,08.09.2021 15:30:00
2021-09-08T18:30:00+00:00,10.9,08.09.2021 20:30:00
2021-09-08T23:00:00+00:00,11.7,09.09.2021 01:00:00
2021-09-09T02:30:00+00:00,12.9,09.09.2021 04:30:00
2021-09-09T03:00:00+00:00,13.1,09.09.2021 05:00:00
2021-09-09T04:00:00+00:00,13.6,09.09.2021 06:00:00
2021-09-10T03:30:00+00:00,13.4,10.09.2021 05:30:00
2021-09-10T15:30:00+00:00,11.4,10.09.2021 17:30:00
2021-09-10T20:30:00+00:00,12.4,10.09.2021 22:30:00
2021-09-10T21:30:00+00:00,10.9,10.09.2021 23:30:00
2021-09-11T02:30:00+00:00,15.7,11.09.2021 04:30:00
2021-09-11T03:30:00+00:00,18.5,11.09.2021 05:30:00
2021-09-11T08:00:00+00:00,15.7,11.09.2021 10:00:00
2021-09-12T09:30:00+00:00,3.9,12.09.2021 11:30:00
2021-09-12T19:30:00+00:00,4.1,12.09.2021 21:30:00
2021-09-12T23:30:00+00:00,5.0,13.09.2021 01:30:00
2021-09-13T00:30:00+00:00,4.6,13.09.2021 02:30:00
2021-09-13T04:00:00+00:00,11.2,13.09.2021 06:00:00
2021-09-13T05:00:00+00:00,10.4,13.09.2021 07:00:00
2021-09-13T07:00:00+00:00,14.8,13.09.2021 09:00:00
2022-06-18T22:00:00+00:00,6.5,19.06.2022 00:00:00
2022-04-09T22:30:00+00:00,3.5,10.04.2022 00:30:00
2022-04-10T02:00:00+00:00,4.5,10.04.2022 04:00:00
2022-04-10T09:00:00+00:00,4.7,10.04.2022 11:00:00
2022-04-10T11:30:00+00:00,2.7,10.04.2022 13:30:00
2022-04-10T12:00:00+00:00,2.4,10.04.2022 14:00:00
2022-04-10T21:00:00+00:00,4.0,10.04.2022 23:00:00
2022-04-11T05:30:00+00:00,4.8,11.04.2022 07:30:00
2022-04-12T01:30:00+00:00,3.0,12.04.2022 03:30:00
2022-04-12T03:30:00+00:00,3.8,12.04.2022 05:30:00
2022-04-12T11:00:00+00:00,3.3,12.04.2022 13:00:00
2022-04-12T13:30:00+00:00,2.8,12.04.2022 15:30:00
2022-04-13T03:00:00+00:00,6.4,13.04.2022 05:00:00
2022-04-13T05:30:00+00:00,4.9,13.04.2022 07:30:00
2022-04-13T15:30:00+00:00,2.3,13.04.2022 17:30:00
2022-04-13T19:00:00+00:00,3.3,13.04.2022 21:00:00
2022-04-14T06:00:00+00:00,6.0,14.04.2022 08:00:00
2022-04-14T08:30:00+00:00,6.3,14.04.2022 10:30:00
2022-04-14T22:30:00+00:00,18.2,15.04.2022 00:30:00
2022-04-15T09:00:00+00:00,17.5,15.04.2022 11:00:00
2022-04-15T18:30:00+00:00,5.4,15.04.2022 20:30:00
2022-04-16T16:00:00+00:00,2.9,16.04.2022 18:00:00
2022-04-16T16:30:00+00:00,3.1,16.04.2022 18:30:00
2022-04-17T16:30:00+00:00,1.6,17.04.2022 18:30:00
2022-04-17T19:30:00+00:00,2.3,17.04.2022 21:30:00
2022-04-18T04:30:00+00:00,4.6,18.04.2022 06:30:00
2022-04-18T05:00:00+00:00,4.8,18.04.2022 07:00:00
2022-04-18T06:00:00+00:00,5.0,18.04.2022 08:00:00
2022-04-18T08:30:00+00:00,3.5,18.04.2022 10:30:00
2022-04-19T05:00:00+00:00,5.8,19.04.2022 07:00:00
2022-04-19T16:30:00+00:00,2.0,19.04.2022 18:30:00
2022-04-19T18:30:00+00:00,2.2,19.04.2022 20:30:00
2022-04-19T19:30:00+00:00,2.8,19.04.2022 21:30:00
2022-04-19T20:30:00+00:00,3.4,19.04.2022 22:30:00
2022-04-20T00:30:00+00:00,4.2,20.04.2022 02:30:00
2022-04-20T08:00:00+00:00,7.8,20.04.2022 10:00:00
2022-04-20T10:00:00+00:00,7.0,20.04.2022 12:00:00
2022-04-20T17:30:00+00:00,3.1,20.04.2022 19:30:00
2022-04-20T19:00:00+00:00,4.3,20.04.2022 21:00:00
2022-04-20T19:30:00+00:00,4.4,20.04.2022 21:30:00
2022-04-20T21:30:00+00:00,7.1,20.04.2022 23:30:00
2022-04-20T22:30:00+00:00,8.1,21.04.2022 00:30:00
2022-04-21T00:00:00+00:00,7.9,21.04.2022 02:00:00
2022-04-21T06:00:00+00:00,9.7,21.04.2022 08:00:00
2022-04-21T11:00:00+00:00,11.6,21.04.2022 13:00:00
2022-04-21T17:00:00+00:00,7.1,21.04.2022 19:00:00
2022-04-22T18:30:00+00:00,15.0,22.04.2022 20:30:00
2022-04-23T01:00:00+00:00,23.7,23.04.2022 03:00:00
2022-04-23T01:30:00+00:00,22.8,23.04.2022 03:30:00
2022-04-23T02:00:00+00:00,22.0,23.04.2022 04:00:00
2022-04-23T12:30:00+00:00,23.8,23.04.2022 14:30:00
2022-04-23T16:30:00+00:00,20.5,23.04.2022 18:30:00
2022-04-23T22:30:00+00:00,16.1,24.04.2022 00:30:00
2022-04-24T00:30:00+00:00,1.9,24.04.2022 02:30:00
2022-04-24T07:00:00+00:00,1.9,24.04.2022 09:00:00
2022-04-24T09:00:00+00:00,1.5,24.04.2022 11:00:00
2022-04-24T10:00:00+00:00,1.1,24.04.2022 12:00:00
2022-04-24T15:30:00+00:00,1.4,24.04.2022 17:30:00
2022-04-24T16:30:00+00:00,1.6,24.04.2022 18:30:00
2022-04-24T19:30:00+00:00,2.0,24.04.2022 21:30:00
2022-04-25T00:00:00+00:00,2.4,25.04.2022 02:00:00
2022-04-25T01:00:00+00:00,2.4,25.04.2022 03:00:00
2022-04-25T01:30:00+00:00,3.0,25.04.2022 03:30:00
2022-04-25T04:30:00+00:00,5.3,25.04.2022 06:30:00
2022-04-25T07:00:00+00:00,9.4,25.04.2022 09:00:00
2022-04-25T12:30:00+00:00,8.1,25.04.2022 14:30:00
2022-04-25T19:00:00+00:00,3.9,25.04.2022 21:00:00
2022-04-25T20:30:00+00:00,8.2,25.04.2022 22:30:00
2022-04-25T23:30:00+00:00,11.0,26.04.2022 01:30:00
2022-04-26T00:30:00+00:00,6.4,26.04.2022 02:30:00
2022-04-26T18:00:00+00:00,6.9,26.04.2022 20:00:00
2022-04-26T22:30:00+00:00,11.6,27.04.2022 00:30:00
2022-04-27T00:00:00+00:00,11.8,27.04.2022 02:00:00
2022-04-27T00:30:00+00:00,13.6,27.04.2022 02:30:00
2022-04-27T09:30:00+00:00,14.5,27.04.2022 11:30:00
2022-04-27T11:00:00+00:00,10.2,27.04.2022 13:00:00
2022-04-28T01:00:00+00:00,5.1,28.04.2022 03:00:00
2022-04-28T04:30:00+00:00,6.7,28.04.2022 06:30:00
2022-04-28T05:30:00+00:00,7.0,28.04.2022 07:30:00
2022-04-28T10:00:00+00:00,9.2,28.04.2022 12:00:00
2022-04-28T10:30:00+00:00,8.9,28.04.2022 12:30:00
2022-04-28T16:00:00+00:00,3.0,28.04.2022 18:00:00
2022-04-28T20:00:00+00:00,4.0,28.04.2022 22:00:00
2022-04-29T13:00:00+00:00,7.5,29.04.2022 15:00:00
2022-04-29T19:00:00+00:00,6.4,29.04.2022 21:00:00
2022-04-29T20:00:00+00:00,6.7,29.04.2022 22:00:00
2022-04-29T21:30:00+00:00,7.1,29.04.2022 23:30:00
2022-04-29T23:30:00+00:00,7.3,30.04.2022 01:30:00
2022-04-30T01:00:00+00:00,6.2,30.04.2022 03:00:00
2022-04-30T04:00:00+00:00,7.8,30.04.2022 06:00:00
2022-04-30T08:00:00+00:00,13.8,30.04.2022 10:00:00
2022-04-30T14:30:00+00:00,11.0,30.04.2022 16:30:00
2022-05-01T00:30:00+00:00,18.3,01.05.2022 02:30:00
2022-05-01T01:00:00+00:00,18.4,01.05.2022 03:00:00
2022-05-01T02:30:00+00:00,19.7,01.05.2022 04:30:00
2022-05-01T05:00:00+00:00,22.8,01.05.2022 07:00:00
2022-05-01T07:00:00+00:00,22.3,01.05.2022 09:00:00
2022-05-01T07:30:00+00:00,22.1,01.05.2022 09:30:00
2022-05-01T15:00:00+00:00,7.2,01.05.2022 17:00:00
2022-05-01T16:30:00+00:00,6.1,01.05.2022 18:30:00
2022-05-01T21:30:00+00:00,14.0,01.05.2022 23:30:00
2022-05-02T08:00:00+00:00,14.8,02.05.2022 10:00:00
2022-05-02T09:00:00+00:00,16.7,02.05.2022 11:00:00
2022-05-02T13:00:00+00:00,9.1,02.05.2022 15:00:00
2022-05-02T19:30:00+00:00,8.1,02.05.2022 21:30:00
2022-05-02T21:00:00+00:00,9.1,02.05.2022 23:00:00
2022-05-02T21:30:00+00:00,9.6,02.05.2022 23:30:00
