messbeginn,messende,standort,parameter,messwert,messwert_zahlenformat,3_dezimalstellen_messwert,4_dezimalstellen_messwert,5_dezimalstellen_messwert,interventionswert,interventionswert_3_dez,warnwert,warnwert_3_dez,einheit,messmethode
2025-02-25,2025-03-11,ROSEN 3,Quecksilber,1.3e-05,1.3e-05,1.3e-05,1.3e-05,1.3e-05,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-02-25,2025-03-11,ROSEN 4,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-02-25,2025-03-11,ROSEN 1,∑PAK,0.0023,0.0023,0.0023,0.0023,0.0023,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-02-25,2025-03-11,ROSEN 1,Benzo(a)pyren,0.00022,0.00022,0.00022,0.00022,0.00022,0.001,0.001,,,µg/m3,Gravimetrie
2025-03-11,2025-03-25,ROSEN 2,PM 10,14,14.0,14.0,14.0,14.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-03-11,2025-03-25,ROSEN 4,PM 10,14,14.0,14.0,14.0,14.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-03-11,2025-03-25,ROSEN 2,Arsen,0.001,0.001,0.001,0.001,0.001,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-03-11,2025-03-25,ROSEN 2,Nickel,0.006,0.006,0.006,0.006,0.006,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-03-11,2025-03-25,ROSEN 4,Nickel,0.006,0.006,0.006,0.006,0.006,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-03-11,2025-03-25,ROSEN 4,Cadmium,0.001,0.001,0.001,0.001,0.001,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-03-11,2025-03-25,ROSEN 2,Quecksilber,1e-05,1e-05,1e-05,1e-05,1e-05,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-03-11,2025-03-25,ROSEN 1,Chrom,0.006,0.006,0.006,0.006,0.006,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-03-25,2025-04-08,ROSEN 2,PM 10,13,13.0,13.0,13.0,13.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-03-25,2025-04-08,ROSEN 2,Blei,0.006,0.006,0.006,0.006,0.006,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-03-25,2025-04-08,ROSEN 4,Blei,0.006,0.006,0.006,0.006,0.006,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-03-25,2025-04-08,ROSEN 1,Cadmium,0.001,0.001,0.001,0.001,0.001,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-03-25,2025-04-08,ROSEN 3,Zink,0.022,0.022,0.022,0.022,0.022,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-03-25,2025-04-08,ROSEN 4,Zink,0.023,0.023,0.023,0.023,0.023,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-03-25,2025-04-08,ROSEN 2,Quecksilber,1e-05,1e-05,1e-05,1e-05,1e-05,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-03-25,2025-04-08,ROSEN 4,Quecksilber,1.6e-05,1.6e-05,1.6e-05,1.6e-05,1.6e-05,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-03-25,2025-04-08,ROSEN 1,Chrom,0.006,0.006,0.006,0.006,0.006,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-03-25,2025-04-08,ROSEN 3,Chrom,0.006,0.006,0.006,0.006,0.006,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-03-25,2025-04-08,ROSEN 4,∑PAK,0.0008,0.0008,0.0008,0.0008,0.0008,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-03-25,2025-04-08,ROSEN 3,Benzo(a)pyren,0.00012,0.00012,0.00012,0.00012,0.00012,0.001,0.001,,,µg/m3,Gravimetrie
2025-04-08,2025-04-22,ROSEN 2,PM 10,10,10.0,10.0,10.0,10.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-04-08,2025-04-22,ROSEN 3,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-04-08,2025-04-22,ROSEN 4,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-04-08,2025-04-22,ROSEN 3,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-04-08,2025-04-22,ROSEN 4,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-04-08,2025-04-22,ROSEN 3,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-04-08,2025-04-22,ROSEN 1,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-04-08,2025-04-22,ROSEN 2,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-04-08,2025-04-22,ROSEN 1,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-04-08,2025-04-22,ROSEN 2,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 1,PM 10,11,11.0,11.0,11.0,11.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 1,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 4,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 1,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 2,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 1,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 1,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 3,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 2,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 1,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 3,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 2,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 3,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 1,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 3,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-04-22,2025-05-06,ROSEN 4,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-05-06,2025-05-20,ROSEN 1,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-05-06,2025-05-20,ROSEN 2,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-05-06,2025-05-20,ROSEN 3,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-05-06,2025-05-20,ROSEN 3,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-05-06,2025-05-20,ROSEN 4,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-05-06,2025-05-20,ROSEN 1,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-05-06,2025-05-20,ROSEN 2,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-05-06,2025-05-20,ROSEN 3,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-05-06,2025-05-20,ROSEN 3,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-05-06,2025-05-20,ROSEN 4,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 1,PM 10,10,10.0,10.0,10.0,10.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 3,PM 10,10,10.0,10.0,10.0,10.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 4,PM 10,11,11.0,11.0,11.0,11.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 1,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 3,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 1,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 2,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 3,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 2,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 2,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 3,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 4,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 2,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 4,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 2,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 4,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 1,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-05-20,2025-06-03,ROSEN 3,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-06-03,2025-06-17,ROSEN 4,PM 10,15,15.0,15.0,15.0,15.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-06-03,2025-06-17,ROSEN 1,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-06-03,2025-06-17,ROSEN 1,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-06-03,2025-06-17,ROSEN 3,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-06-03,2025-06-17,ROSEN 1,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-06-03,2025-06-17,ROSEN 4,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-06-03,2025-06-17,ROSEN 2,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-06-03,2025-06-17,ROSEN 2,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-06-03,2025-06-17,ROSEN 3,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 1,PM 10,14,14.0,14.0,14.0,14.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 3,PM 10,15,15.0,15.0,15.0,15.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 2,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 4,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 2,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 3,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 4,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 2,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 3,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 2,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 4,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 3,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 4,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 2,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 3,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 4,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-06-17,2025-07-01,ROSEN 3,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-07-01,2025-07-15,ROSEN 1,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-07-01,2025-07-15,ROSEN 1,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-07-01,2025-07-15,ROSEN 2,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-07-01,2025-07-15,ROSEN 4,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-07-01,2025-07-15,ROSEN 2,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-07-01,2025-07-15,ROSEN 4,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-07-01,2025-07-15,ROSEN 1,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-07-01,2025-07-15,ROSEN 4,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-07-01,2025-07-15,ROSEN 1,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 1,PM 10,8,8.0,8.0,8.0,8.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 4,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 1,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 4,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 1,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 1,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 2,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 3,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 1,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 1,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 2,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 2,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 3,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 3,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 4,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 2,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-07-15,2025-07-29,ROSEN 3,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 2,PM 10,14,14.0,14.0,14.0,14.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 4,PM 10,14,14.0,14.0,14.0,14.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 3,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 4,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 1,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 3,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 1,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 2,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 3,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 4,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 2,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 3,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 1,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 2,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 3,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 1,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-07-29,2025-08-12,ROSEN 4,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-08-12,2025-08-26,ROSEN 2,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-08-12,2025-08-26,ROSEN 4,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-08-12,2025-08-26,ROSEN 3,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-08-12,2025-08-26,ROSEN 4,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-08-12,2025-08-26,ROSEN 1,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-08-12,2025-08-26,ROSEN 2,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-08-12,2025-08-26,ROSEN 3,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-08-12,2025-08-26,ROSEN 1,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-08-12,2025-08-26,ROSEN 3,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-08-12,2025-08-26,ROSEN 1,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-08-12,2025-08-26,ROSEN 2,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 1,PM 10,9,9.0,9.0,9.0,9.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 3,PM 10,10,10.0,10.0,10.0,10.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 4,PM 10,10,10.0,10.0,10.0,10.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 3,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 3,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 1,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 2,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 3,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 4,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 1,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 4,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 1,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 4,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 1,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 3,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-08-26,2025-09-09,ROSEN 4,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 4,PM 10,10,10.0,10.0,10.0,10.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 4,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 2,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 3,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 4,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 1,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 3,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 1,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 1,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 2,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 3,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 4,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 4,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 2,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-09-09,2025-09-23,ROSEN 4,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 3,PM 10,11,11.0,11.0,11.0,11.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 1,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 3,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 4,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 1,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 2,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 4,Blei,,,,,,0.5,0.5,0.25,0.25,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 2,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 2,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 4,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 2,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 2,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 3,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 3,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 2,∑PAK,,,,,,10.0,10.0,5.0,5.0,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 2,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-09-23,2025-10-07,ROSEN 3,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
2025-10-07,2025-10-21,ROSEN 2,PM 10,13,13.0,13.0,13.0,13.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-10-07,2025-10-21,ROSEN 3,PM 10,16,16.0,16.0,16.0,16.0,20.0,20.0,,,µg/m3,Gravimetrie
2025-10-07,2025-10-21,ROSEN 2,Arsen,,,,,,0.006,0.006,0.003,0.003,µg/m3,Gravimetrie
2025-10-07,2025-10-21,ROSEN 3,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-10-07,2025-10-21,ROSEN 4,Nickel,,,,,,0.02,0.02,0.01,0.01,µg/m3,Gravimetrie
2025-10-07,2025-10-21,ROSEN 2,Cadmium,,,,,,0.0015,0.0015,,,µg/m3,Gravimetrie
2025-10-07,2025-10-21,ROSEN 4,Zink,,,,,,2.0,2.0,1.0,1.0,µg/m3,Gravimetrie
2025-10-07,2025-10-21,ROSEN 4,Quecksilber,,,,,,0.035,0.035,0.018,0.018,µg/m3,Gravimetrie
2025-10-07,2025-10-21,ROSEN 2,Chrom,,,,,,0.017,0.017,0.009,0.009,µg/m3,Gravimetrie
2025-10-07,2025-10-21,ROSEN 1,Benzo(a)pyren,,,,,,0.001,0.001,,,µg/m3,Gravimetrie
